C5,DT,0.405
C5,DJ,0.441
C5,DQ,0.443
C5,DK,0.461
C5,HA,0.465
C5,H2,0.333
C5,H3,0.36
C5,H4,0.388
C5,H5,0.501
C5,H6,0.431
C5,H7,0.388
C5,H8,0.417
C5,H9,0.394
C5,HT,0.423
C5,HJ,0.453
C5,HQ,0.452
C5,HK,0.454
C5,SA,0.462
C5,S2,0.348
C5,S3,0.359
C5,S4,0.364
C5,S5,0.502
C5,S6,0.4
C5,S7,0.38
C5,S8,0.421
C5,S9,0.415
C5,ST,0.409
C5,SJ,0.446
C5,SQ,0.433
C5,SK,0.454
C6,C7,0.471
C6,C8,0.459
C6,C9,0.456
C6,CT,0.466
C6,CJ,0.477
C6,CQ,0.493
C6,CK,0.477
C6,DA,0.468
C6,D2,0.362
C6,D3,0.373
C6,D4,0.43
C6,D5,0.42
C6,D6,0.544
C6,D7,0.433
C6,D8,0.424
C6,D9,0.484
C6,DT,0.449
C6,DJ,0.414
C6,DQ,0.463
C6,DK,0.491
C6,HA,0.496
C6,H2,0.38
C6,H3,0.375
C6,H4,0.372
C6,H5,0.415
C6,H6,0.504
C6,H7,0.433
C6,H8,0.424
C6,H9,0.436
C6,HT,0.429
C6,HJ,0.447
C6,HQ,0.458
C6,HK,0.47
C6,SA,0.497
C6,S2,0.351
C6,S3,0.399
C6,S4,0.428
C6,S5,0.39
C6,S6,0.504
C6,S7,0.408
C6,S8,0.434
C6,S9,0.393
C6,ST,0.41
C6,SJ,0.43
C6,SQ,0.421
C6,SK,0.459
C7,C8,0.505
C7,C9,0.479
C7,CT,0.476
C7,CJ,0.508
C7,CQ,0.502
C7,CK,0.546
C7,DA,0.478
C7,D2,0.341
C7,D3,0.394
C7,D4,0.415
C7,D5,0.412
C7,D6,0.412
C7,D7,0.549
C7,D8,0.448
C7,D9,0.427
C7,DT,0.442
C7,DJ,0.453
C7,DQ,0.472
C7,DK,0.492
C7,HA,0.512
C7,H2,0.352
C7,H3,0.353
C7,H4,0.395
C7,H5,0.416
C7,H6,0.402
C7,H7,0.549
C7,H8,0.45
C7,H9,0.429
C7,HT,0.439
C7,HJ,0.431
C7,HQ,0.446
C7,HK,0.467
C7,SA,0.489
C7,S2,0.376
C7,S3,0.389
C7,S4,0.395
C7,S5,0.391
C7,S6,0.416
C7,S7,0.58
C7,S8,0.437
C7,S9,0.433
C7,ST,0.462
C7,SJ,0.437
C7,SQ,0.475
C7,SK,0.456
C8,C9,0.494
C8,CT,0.506
C8,CJ,0.513
C8,CQ,0.479
C8,CK,0.52
C8,DA,0.505
C8,D2,0.374
C8,D3,0.375
C8,D4,0.377
C8,D5,0.402
C8,D6,0.438
C8,D7,0.439
C8,D8,0.567
C8,D9,0.449
C8,DT,0.475
C8,DJ,0.463
C8,DQ,0.486
C8,DK,0.461
C8,HA,0.479
C8,H2,0.337
C8,H3,0.384
C8,H4,0.378
C8,H5,0.426
C8,H6,0.427
C8,H7,0.454
C8,H8,0.591
C8,H9,0.47
C8,HT,0.456
C8,HJ,0.466
C8,HQ,0.474
C8,HK,0.499
C8,SA,0.528
C8,S2,0.375
C8,S3,0.366
C8,S4,0.419
C8,S5,0.424
C8,S6,0.417
C8,S7,0.448
C8,S8,0.597
C8,S9,0.454
C8,ST,0.46
C8,SJ,0.467
C8,SQ,0.491
C8,SK,0.487
C9,CT,0.542
C9,CJ,0.524
C9,CQ,0.517
C9,CK,0.526
C9,DA,0.519
C9,D2,0.385
C9,D3,0.383
C9,D4,0.382
C9,D5,0.429
C9,D6,0.437
C9,D7,0.417
C9,D8,0.461
C9,D9,0.601
C9,DT,0.469
C9,DJ,0.465
C9,DQ,0.477
C9,DK,0.484
C9,HA,0.498
C9,H2,0.373
C9,H3,0.365
C9,H4,0.383
C9,H5,0.435
C9,H6,0.426
C9,H7,0.488
C9,H8,0.449
C9,H9,0.615
C9,HT,0.472
C9,HJ,0.484
C9,HQ,0.51
C9,HK,0.459
C9,SA,0.52
C9,S2,0.386
C9,S3,0.378
C9,S4,0.404
C9,S5,0.379
C9,S6,0.409
C9,S7,0.469
C9,S8,0.462
C9,S9,0.615
C9,ST,0.45
C9,SJ,0.491
C9,SQ,0.482
C9,SK,0.477
CT,CJ,0.512
CT,CQ,0.565
CT,CK,0.558
CT,DA,0.517
CT,D2,0.379
CT,D3,0.396
CT,D4,0.404
CT,D5,0.428
CT,D6,0.429
CT,D7,0.426
CT,D8,0.451
CT,D9,0.479
CT,DT,0.635
CT,DJ,0.479
CT,DQ,0.485
CT,DK,0.512
CT,HA,0.513
CT,H2,0.388
CT,H3,0.399
CT,H4,0.402
CT,H5,0.429
CT,H6,0.427
CT,H7,0.457
CT,H8,0.474
CT,H9,0.504
CT,HT,0.62
CT,HJ,0.494
CT,HQ,0.532
CT,HK,0.505
CT,SA,0.525
CT,S2,0.382
CT,S3,0.404
CT,S4,0.4
CT,S5,0.41
CT,S6,0.428
CT,S7,0.433
CT,S8,0.461
CT,S9,0.488
CT,ST,0.626
CT,SJ,0.52
CT,SQ,0.498
CT,SK,0.523
CJ,CQ,0.548
CJ,CK,0.564
CJ,DA,0.53
CJ,D2,0.393
CJ,D3,0.394
CJ,D4,0.428
CJ,D5,0.411
CJ,D6,0.431
CJ,D7,0.472
CJ,D8,0.456
CJ,D9,0.524
CJ,DT,0.496
CJ,DJ,0.673
CJ,DQ,0.514
CJ,DK,0.531
CJ,HA,0.536
CJ,H2,0.372
CJ,H3,0.404
CJ,H4,0.409
CJ,H5,0.429
CJ,H6,0.429
CJ,H7,0.45
CJ,H8,0.473
CJ,H9,0.497
CJ,HT,0.526
CJ,HJ,0.667
CJ,HQ,0.512
CJ,HK,0.55
CJ,SA,0.553
CJ,S2,0.385
CJ,S3,0.383
CJ,S4,0.395
CJ,S5,0.424
CJ,S6,0.419
CJ,S7,0.457
CJ,S8,0.484
CJ,S9,0.473
CJ,ST,0.507
CJ,SJ,0.679
CJ,SQ,0.552
CJ,SK,0.516
CQ,CK,0.569
CQ,DA,0.524
CQ,D2,0.399
CQ,D3,0.439
CQ,D4,0.42
CQ,D5,0.446
CQ,D6,0.457
CQ,D7,0.44
CQ,D8,0.491
CQ,D9,0.489
CQ,DT,0.525
CQ,DJ,0.515
CQ,DQ,0.718
CQ,DK,0.553
CQ,HA,0.546
CQ,H2,0.438
CQ,H3,0.418
CQ,H4,0.451
CQ,H5,0.429
CQ,H6,0.487
CQ,H7,0.457
CQ,H8,0.456
CQ,H9,0.502
CQ,HT,0.534
CQ,HJ,0.534
CQ,HQ,0.721
CQ,HK,0.51
CQ,SA,0.546
CQ,S2,0.423
CQ,S3,0.408
CQ,S4,0.452
CQ,S5,0.444
CQ,S6,0.422
CQ,S7,0.437
CQ,S8,0.484
CQ,S9,0.511
CQ,ST,0.512
CQ,SJ,0.517
CQ,SQ,0.736
CQ,SK,0.513
CK,DA,0.567
CK,D2,0.417
CK,D3,0.424
CK,D4,0.445
CK,D5,0.457
CK,D6,0.472
CK,D7,0.479
CK,D8,0.487
CK,D9,0.509
CK,DT,0.489
CK,DJ,0.506
CK,DQ,0.536
CK,DK,0.762
CK,HA,0.553
CK,H2,0.416
CK,H3,0.401
CK,H4,0.461
CK,H5,0.44
CK,H6,0.466
CK,H7,0.449
CK,H8,0.482
CK,H9,0.481
CK,HT,0.541
CK,HJ,0.54
CK,HQ,0.536
CK,HK,0.738
CK,SA,0.542
CK,S2,0.428
CK,S3,0.436
CK,S4,0.468
CK,S5,0.473
CK,S6,0.46
CK,S7,0.462
CK,S8,0.497
CK,S9,0.482
CK,ST,0.522
CK,SJ,0.529
CK,SQ,0.57
CK,SK,0.743
DA,D2,0.469
DA,D3,0.52
DA,D4,0.503
DA,D5,0.491
DA,D6,0.476
DA,D7,0.538
DA,D8,0.521
DA,D9,0.534
DA,DT,0.566
DA,DJ,0.583
DA,DQ,0.6
DA,DK,0.586
DA,HA,0.751
DA,H2,0.404
DA,H3,0.424
DA,H4,0.456
DA,H5,0.473
DA,H6,0.486
DA,H7,0.502
DA,H8,0.476
DA,H9,0.51
DA,HT,0.498
DA,HJ,0.526
DA,HQ,0.544
DA,HK,0.57
DA,SA,0.762
DA,S2,0.472
DA,S3,0.432
DA,S4,0.481
DA,S5,0.47
DA,S6,0.465
DA,S7,0.499
DA,S8,0.513
DA,S9,0.481
DA,ST,0.499
DA,SJ,0.551
DA,SQ,0.513
DA,SK,0.556
D2,D3,0.368
D2,D4,0.376
D2,D5,0.379
D2,D6,0.4
D2,D7,0.393
D2,D8,0.404
D2,D9,0.435
D2,DT,0.441
D2,DJ,0.446
D2,DQ,0.441
D2,DK,0.46
D2,HA,0.42
D2,H2,0.428
D2,H3,0.327
D2,H4,0.348
D2,H5,0.358
D2,H6,0.37
D2,H7,0.352
D2,H8,0.359
D2,H9,0.369
D2,HT,0.371
D2,HJ,0.412
D2,HQ,0.404
D2,HK,0.439
D2,SA,0.428
D2,S2,0.42
D2,S3,0.333
D2,S4,0.355
D2,S5,0.345
D2,S6,0.349
D2,S7,0.366
D2,S8,0.366
D2,S9,0.374
D2,ST,0.402
D2,SJ,0.391
D2,SQ,0.427
D2,SK,0.41
D3,D4,0.415
D3,D5,0.439
D3,D6,0.395
D3,D7,0.44
D3,D8,0.391
D3,D9,0.429
D3,DT,0.428
D3,DJ,0.446
D3,DQ,0.431
D3,DK,0.467
D3,HA,0.424
D3,H2,0.345
D3,H3,0.435
D3,H4,0.346
D3,H5,0.356
D3,H6,0.35
D3,H7,0.402
D3,H8,0.361
D3,H9,0.396
D3,HT,0.4
D3,HJ,0.419
D3,HQ,0.415
D3,HK,0.434
D3,SA,0.439
D3,S2,0.34
D3,S3,0.458
D3,S4,0.355
D3,S5,0.376
D3,S6,0.381
D3,S7,0.351
D3,S8,0.39
D3,S9,0.361
D3,ST,0.39
D3,SJ,0.411
D3,SQ,0.413
D3,SK,0.439
D4,D5,0.43
D4,D6,0.424
D4,D7,0.446
D4,D8,0.425
D4,D9,0.442
D4,DT,0.464
D4,DJ,0.455
D4,DQ,0.466
D4,DK,0.474
D4,HA,0.43
D4,H2,0.312
D4,H3,0.386
D4,H4,0.478
D4,H5,0.398
D4,H6,0.384
D4,H7,0.362
D4,H8,0.397
D4,H9,0.395
D4,HT,0.42
D4,HJ,0.416
D4,HQ,0.42
D4,HK,0.412
D4,SA,0.464
D4,S2,0.301
D4,S3,0.337
D4,S4,0.485
D4,S5,0.377
D4,S6,0.414
D4,S7,0.37
D4,S8,0.373
D4,S9,0.405
D4,ST,0.396
D4,SJ,0.415
D4,SQ,0.408
D4,SK,0.435
D5,D6,0.447
D5,D7,0.45
D5,D8,0.456
D5,D9,0.469
D5,DT,0.447
D5,DJ,0.466
D5,DQ,0.472
D5,DK,0.493
D5,HA,0.449
D5,H2,0.365
D5,H3,0.364
D5,H4,0.378
D5,H5,0.505
D5,H6,0.376
D5,H7,0.423
D5,H8,0.427
D5,H9,0.408
D5,HT,0.413
D5,HJ,0.423
D5,HQ,0.444
D5,HK,0.451
D5,SA,0.471
D5,S2,0.353
D5,S3,0.359
D5,S4,0.375
D5,S5,0.514
D5,S6,0.386
D5,S7,0.389
D5,S8,0.421
D5,S9,0.43
D5,ST,0.433
D5,SJ,0.423
D5,SQ,0.42
D5,SK,0.455
D6,D7,0.491
D6,D8,0.454
D6,D9,0.466
D6,DT,0.452
D6,DJ,0.446
D6,DQ,0.487
D6,DK,0.475
D6,HA,0.472
D6,H2,0.352
D6,H3,0.378
D6,H4,0.377
D6,H5,0.39
D6,H6,0.539
D6,H7,0.419
D6,H8,0.431
D6,H9,0.425
D6,HT,0.404
D6,HJ,0.454
D6,HQ,0.417
D6,HK,0.462
D6,SA,0.461
D6,S2,0.372
D6,S3,0.406
D6,S4,0.396
D6,S5,0.418
D6,S6,0.508
D6,S7,0.467
D6,S8,0.416
D6,S9,0.436
D6,ST,0.413
D6,SJ,0.448
D6,SQ,0.439
D6,SK,0.436
D7,D8,0.475
D7,D9,0.488
D7,DT,0.522
D7,DJ,0.504
D7,DQ,0.493
D7,DK,0.487
D7,HA,0.493
D7,H2,0.376
D7,H3,0.395
D7,H4,0.389
D7,H5,0.42
D7,H6,0.415
D7,H7,0.554
D7,H8,0.422
D7,H9,0.431
D7,HT,0.474
D7,HJ,0.47
D7,HQ,0.452
D7,HK,0.456
D7,SA,0.486
D7,S2,0.33
D7,S3,0.382
D7,S4,0.381
D7,S5,0.455
D7,S6,0.436
D7,S7,0.529
D7,S8,0.421
D7,S9,0.429
D7,ST,0.47
D7,SJ,0.459
D7,SQ,0.449
D7,SK,0.476
D8,D9,0.486
D8,DT,0.493
D8,DJ,0.502
D8,DQ,0.524
D8,DK,0.507
D8,HA,0.512
D8,H2,0.352
D8,H3,0.387
D8,H4,0.389
D8,H5,0.419
D8,H6,0.437
D8,H7,0.446
D8,H8,0.591
D8,H9,0.471
D8,HT,0.459
D8,HJ,0.466
D8,HQ,0.461
D8,HK,0.49
D8,SA,0.512
D8,S2,0.365
D8,S3,0.364
D8,S4,0.408
D8,S5,0.402
D8,S6,0.431
D8,S7,0.475
D8,S8,0.59
D8,S9,0.464
D8,ST,0.449
D8,SJ,0.471
D8,SQ,0.435
D8,SK,0.509
D9,DT,0.49
D9,DJ,0.528
D9,DQ,0.541
D9,DK,0.559
D9,HA,0.502
D9,H2,0.381
D9,H3,0.385
D9,H4,0.398
D9,H5,0.391
D9,H6,0.431
D9,H7,0.452
D9,H8,0.48
D9,H9,0.584
D9,HT,0.483
D9,HJ,0.489
D9,HQ,0.5
D9,HK,0.49
D9,SA,0.481
D9,S2,0.358
D9,S3,0.391
D9,S4,0.408
D9,S5,0.428
D9,S6,0.421
D9,S7,0.442
D9,S8,0.467
D9,S9,0.607
D9,ST,0.474
D9,SJ,0.479
D9,SQ,0.5
D9,SK,0.5
DT,DJ,0.545
DT,DQ,0.549
DT,DK,0.554
DT,HA,0.554
DT,H2,0.384
DT,H3,0.386
DT,H4,0.419
DT,H5,0.399
DT,H6,0.45
DT,H7,0.41
DT,H8,0.437
DT,H9,0.478
DT,HT,0.635
DT,HJ,0.527
DT,HQ,0.526
DT,HK,0.545
DT,SA,0.544
DT,S2,0.392
DT,S3,0.422
DT,S4,0.381
DT,S5,0.412
DT,S6,0.426
DT,S7,0.453
DT,S8,0.471
DT,S9,0.5
DT,ST,0.617
DT,SJ,0.513
DT,SQ,0.5
DT,SK,0.521
DJ,DQ,0.567
DJ,DK,0.574
DJ,HA,0.555
DJ,H2,0.401
DJ,H3,0.38
DJ,H4,0.392
DJ,H5,0.4
DJ,H6,0.417
DJ,H7,0.445
DJ,H8,0.5
DJ,H9,0.497
DJ,HT,0.515
DJ,HJ,0.677
DJ,HQ,0.511
DJ,HK,0.533
DJ,SA,0.549
DJ,S2,0.399
DJ,S3,0.424
DJ,S4,0.414
DJ,S5,0.426
DJ,S6,0.462
DJ,S7,0.48
DJ,S8,0.453
DJ,S9,0.479
DJ,ST,0.488
DJ,SJ,0.668
DJ,SQ,0.542
DJ,SK,0.527
DQ,DK,0.558
DQ,HA,0.562
DQ,H2,0.404
DQ,H3,0.429
DQ,H4,0.438
DQ,H5,0.471
DQ,H6,0.453
DQ,H7,0.444
DQ,H8,0.46
DQ,H9,0.502
DQ,HT,0.553
DQ,HJ,0.519
DQ,HQ,0.698
DQ,HK,0.553
DQ,SA,0.567
DQ,S2,0.407
DQ,S3,0.43
DQ,S4,0.428
DQ,S5,0.467
DQ,S6,0.461
DQ,S7,0.441
DQ,S8,0.482
DQ,S9,0.49
DQ,ST,0.516
DQ,SJ,0.498
DQ,SQ,0.719
DQ,SK,0.549
DK,HA,0.556
DK,H2,0.425
DK,H3,0.432
DK,H4,0.442
DK,H5,0.449
DK,H6,0.459
DK,H7,0.452
DK,H8,0.494
DK,H9,0.483
DK,HT,0.507
DK,HJ,0.547
DK,HQ,0.548
DK,HK,0.747
DK,SA,0.561
DK,S2,0.443
DK,S3,0.457
DK,S4,0.43
DK,S5,0.474
DK,S6,0.461
DK,S7,0.476
DK,S8,0.48
DK,S9,0.48
DK,ST,0.492
DK,SJ,0.539
DK,SQ,0.544
DK,SK,0.73
HA,H2,0.447
HA,H3,0.489
HA,H4,0.508
HA,H5,0.495
HA,H6,0.511
HA,H7,0.522
HA,H8,0.55
HA,H9,0.556
HA,HT,0.542
HA,HJ,0.571
HA,HQ,0.57
HA,HK,0.589
HA,SA,0.783
HA,S2,0.441
HA,S3,0.473
HA,S4,0.438
HA,S5,0.473
HA,S6,0.471
HA,S7,0.481
HA,S8,0.505
HA,S9,0.467
HA,ST,0.564
HA,SJ,0.52
HA,SQ,0.513
HA,SK,0.584
H2,H3,0.356
H2,H4,0.405
H2,H5,0.391
H2,H6,0.412
H2,H7,0.408
H2,H8,0.399
H2,H9,0.434
H2,HT,0.416
H2,HJ,0.408
H2,HQ,0.43
H2,HK,0.459
H2,SA,0.467
H2,S2,0.432
H2,S3,0.35
H2,S4,0.334
H2,S5,0.357
H2,S6,0.399
H2,S7,0.377
H2,S8,0.363
H2,S9,0.358
H2,ST,0.39
H2,SJ,0.386
H2,SQ,0.441
H2,SK,0.418
H3,H4,0.404
H3,H5,0.418
H3,H6,0.405
H3,H7,0.384
H3,H8,0.429
H3,H9,0.414
H3,HT,0.437
H3,HJ,0.466
H3,HQ,0.447
H3,HK,0.488
H3,SA,0.44
H3,S2,0.343
H3,S3,0.432
H3,S4,0.365
H3,S5,0.348
H3,S6,0.367
H3,S7,0.395
H3,S8,0.365
H3,S9,0.404
H3,ST,0.378
H3,SJ,0.403
H3,SQ,0.425
H3,SK,0.448
H4,H5,0.403
H4,H6,0.427
H4,H7,0.434
H4,H8,0.439
H4,H9,0.41
H4,HT,0.457
H4,HJ,0.455
H4,HQ,0.438
H4,HK,0.47
H4,SA,0.455
H4,S2,0.378
H4,S3,0.381
H4,S4,0.486
H4,S5,0.389
H4,S6,0.399
H4,S7,0.383
H4,S8,0.383
H4,S9,0.363
H4,ST,0.411
H4,SJ,0.408
H4,SQ,0.434
H4,SK,0.439
H5,H6,0.478
H5,H7,0.436
H5,H8,0.452
H5,H9,0.446
H5,HT,0.47
H5,HJ,0.48
H5,HQ,0.471
H5,HK,0.518
H5,SA,0.474
H5,S2,0.372
H5,S3,0.374
H5,S4,0.381
H5,S5,0.516
H5,S6,0.402
H5,S7,0.397
H5,S8,0.408
H5,S9,0.413
H5,ST,0.41
H5,SJ,0.47
H5,SQ,0.444
H5,SK,0.464
H6,H7,0.476
H6,H8,0.466
H6,H9,0.441
H6,HT,0.475
H6,HJ,0.448
H6,HQ,0.504
H6,HK,0.497
H6,SA,0.484
H6,S2,0.371
H6,S3,0.372
H6,S4,0.374
H6,S5,0.446
H6,S6,0.555
H6,S7,0.407
H6,S8,0.432
H6,S9,0.408
H6,ST,0.444
H6,SJ,0.42
H6,SQ,0.458
H6,SK,0.456
H7,H8,0.478
H7,H9,0.479
H7,HT,0.492
H7,HJ,0.463
H7,HQ,0.501
H7,HK,0.501
H7,SA,0.478
H7,S2,0.368
H7,S3,0.37
H7,S4,0.4
H7,S5,0.392
H7,S6,0.411
H7,S7,0.597
H7,S8,0.446
H7,S9,0.464
H7,ST,0.466
H7,SJ,0.457
H7,SQ,0.426
H7,SK,0.471
H8,H9,0.505
H8,HT,0.524
H8,HJ,0.495
H8,HQ,0.514
H8,HK,0.499
H8,SA,0.497
H8,S2,0.381
H8,S3,0.405
H8,S4,0.402
H8,S5,0.41
H8,S6,0.412
H8,S7,0.418
H8,S8,0.607
H8,S9,0.473
H8,ST,0.452
H8,SJ,0.465
H8,SQ,0.483
H8,SK,0.492
H9,HT,0.502
H9,HJ,0.54
H9,HQ,0.534
H9,HK,0.524
H9,SA,0.514
H9,S2,0.375
H9,S3,0.351
H9,S4,0.391
H9,S5,0.409
H9,S6,0.423
H9,S7,0.452
H9,S8,0.459
H9,S9,0.574
H9,ST,0.466
H9,SJ,0.518
H9,SQ,0.476
H9,SK,0.515
HT,HJ,0.568
HT,HQ,0.521
HT,HK,0.546
HT,SA,0.521
HT,S2,0.403
HT,S3,0.403
HT,S4,0.421
HT,S5,0.413
HT,S6,0.443
HT,S7,0.446
HT,S8,0.437
HT,S9,0.49
HT,ST,0.64
HT,SJ,0.533
HT,SQ,0.508
HT,SK,0.51
HJ,HQ,0.578
HJ,HK,0.56
HJ,SA,0.506
HJ,S2,0.384
HJ,S3,0.381
HJ,S4,0.402
HJ,S5,0.423
HJ,S6,0.444
HJ,S7,0.467
HJ,S8,0.453
HJ,S9,0.493
HJ,ST,0.504
HJ,SJ,0.646
HJ,SQ,0.532
HJ,SK,0.52
HQ,HK,0.58
HQ,SA,0.523
HQ,S2,0.391
HQ,S3,0.442
HQ,S4,0.444
HQ,S5,0.446
HQ,S6,0.454
HQ,S7,0.458
HQ,S8,0.468
HQ,S9,0.481
HQ,ST,0.546
HQ,SJ,0.515
HQ,SQ,0.72
HQ,SK,0.552
HK,SA,0.531
HK,S2,0.444
HK,S3,0.427
HK,S4,0.415
HK,S5,0.463
HK,S6,0.449
HK,S7,0.486
HK,S8,0.455
HK,S9,0.505
HK,ST,0.518
HK,SJ,0.532
HK,SQ,0.539
HK,SK,0.737
SA,S2,0.472
SA,S3,0.471
SA,S4,0.466
SA,S5,0.495
SA,S6,0.523
SA,S7,0.53
SA,S8,0.542
SA,S9,0.512
SA,ST,0.568
SA,SJ,0.542
SA,SQ,0.567
SA,SK,0.575
S2,S3,0.385
S2,S4,0.375
S2,S5,0.378
S2,S6,0.417
S2,S7,0.415
S2,S8,0.397
S2,S9,0.435
S2,ST,0.44
S2,SJ,0.448
S2,SQ,0.449
S2,SK,0.463
S3,S4,0.389
S3,S5,0.431
S3,S6,0.442
S3,S7,0.408
S3,S8,0.411
S3,S9,0.417
S3,ST,0.428
S3,SJ,0.457
S3,SQ,0.464
S3,SK,0.484
S4,S5,0.411
S4,S6,0.447
S4,S7,0.427
S4,S8,0.419
S4,S9,0.448
S4,ST,0.46
S4,SJ,0.449
S4,SQ,0.445
S4,SK,0.471
S5,S6,0.471
S5,S7,0.44
S5,S8,0.424
S5,S9,0.456
S5,ST,0.446
S5,SJ,0.45
S5,SQ,0.497
S5,SK,0.48
S6,S7,0.484
S6,S8,0.454
S6,S9,0.478
S6,ST,0.49
S6,SJ,0.486
S6,SQ,0.489
S6,SK,0.497
S7,S8,0.506
S7,S9,0.468
S7,ST,0.499
S7,SJ,0.497
S7,SQ,0.501
S7,SK,0.508
S8,S9,0.526
S8,ST,0.498
S8,SJ,0.52
S8,SQ,0.527
S8,SK,0.521
S9,ST,0.525
S9,SJ,0.535
S9,SQ,0.541
S9,SK,0.54
ST,SJ,0.573
ST,SQ,0.561
ST,SK,0.56
SJ,SQ,0.546
SJ,SK,0.569
SQ,SK,0.565
