hole1,hole2,max,min,mean,25%,50%,75%,var,stat
C7,D3,188,7,41.68,9.25,31.0,66.0,1696.9776000000002,41.194387967294773
C7,D4,187,7,40.840000000000003,11.0,32.0,67.0,985.09440000000006,31.386213533970611
C7,D5,189,7,49.32,12.0,35.0,69.25,1756.4576000000002,41.910113337952218
C7,D6,183,7,44.18,13.0,35.0,69.0,1438.4475999999995,37.926871740231881
C7,D7,203,7,77.400000000000006,35.0,72.0,91.0,2507.4200000000001,50.074145025152454
C7,D8,184,8,48.520000000000003,15.0,36.0,72.25,1366.1895999999999,36.962002110275357
C7,D9,184,9,42.039999999999999,9.0,35.0,70.25,1344.9184000000002,36.673129127468798
C7,DT,187,10,45.25,17.0,17.0,70.25,2242.2674999999999,47.352587046538439
C7,DJ,193,11,47.240000000000002,11.0,35.0,72.25,1979.5023999999996,44.491599207041318
C7,DQ,187,12,48.289999999999999,19.0,35.0,73.25,1784.9259000000002,42.248383401024945
C7,DK,233,13,51.380000000000003,20.0,35.0,73.5,2037.7156000000002,45.141063345915988
C7,HA,189,14,48.5,21.0,42.0,72.5,1103.47,33.218518931463514
C7,H2,186,7,43.969999999999999,8.5,30.0,65.0,2040.4291000000003,45.171109129619566
C7,H3,179,7,42.340000000000003,10.0,31.0,66.0,1621.7444000000003,40.270887747850807
C7,H4,185,7,40.950000000000003,7.0,32.0,67.25,1498.7875000000006,38.714176989831522
C7,H5,185,7,48.359999999999999,7.0,34.0,68.0,2221.0303999999996,47.127809200089068
C7,H6,186,7,42.689999999999998,7.0,23.5,70.25,1944.2938999999999,44.094148137819829
C7,H7,203,7,80.049999999999997,35.0,72.0,91.0,2538.3674999999998,50.382214123636921
C7,H8,189,8,47.200000000000003,8.0,35.0,73.0,2215.2200000000007,47.066123698473412
C7,H9,190,9,60.640000000000001,16.0,51.0,76.25,2324.9504000000002,48.21773947418108
C7,HT,186,10,52.369999999999997,15.25,35.0,74.0,2238.2530999999999,47.3101796656914
C7,HJ,189,11,51.740000000000002,11.0,39.0,75.0,2176.4923999999996,46.652892729175967
C7,HQ,187,12,46.350000000000001,12.0,35.0,75.0,1277.3475000000001,35.739998601007251
C7,HK,188,13,49.289999999999999,20.0,41.0,75.25,1372.7058999999999,37.050045883912205
C7,SA,189,14,43.649999999999999,14.0,35.0,69.0,1058.7674999999999,32.538707718654102
C7,S2,188,7,32.130000000000003,7.0,30.0,41.5,901.35310000000015,30.022543196738017
C7,S3,183,7,37.25,7.0,10.0,66.0,1531.1675,39.130135445714984
C7,S4,186,7,50.630000000000003,11.0,35.0,69.25,2205.9731000000002,46.9677878976645
C7,S5,180,7,44.579999999999998,7.0,33.0,68.25,1730.5036000000002,41.599322109861362
C7,S6,181,7,51.5,13.0,35.0,73.5,2009.9300000000001,44.832242861583445
C7,S7,203,7,85.200000000000003,35.0,74.5,91.0,2701.2399999999998,51.973454762984531
C7,S8,186,8,49.780000000000001,15.0,36.0,74.0,1721.0115999999998,41.485076834929444
C7,S9,184,9,48.890000000000001,16.0,35.0,72.25,1701.0579000000005,41.243883182843007
C7,ST,230,10,42.969999999999999,10.0,35.0,70.0,1765.8090999999999,42.02153138570749
C7,SJ,192,11,54.539999999999999,18.0,39.0,74.0,2055.7284,45.340141155492667
C7,SQ,187,12,48.490000000000002,19.0,35.0,73.25,1713.3498999999999,41.392630986686505
C7,SK,188,13,43.799999999999997,13.0,35.0,73.25,1059.8599999999999,32.555491088294154
C8,C9,230,9,62.0,17.0,37.0,82.25,2633.1199999999999,51.313935729000555
C8,CT,188,10,61.109999999999999,18.0,38.0,92.0,2611.9178999999999,51.106926145093091
C8,CJ,193,11,65.709999999999994,19.0,39.0,79.25,2983.2259000000008,54.618915221743471
C8,CQ,187,12,52.82,12.0,40.0,76.0,2050.9476,45.287388973090508
C8,CK,189,13,59.539999999999999,21.0,36.0,77.0,2513.4684000000002,50.134503089189984
C8,DA,191,14,45.049999999999997,14.0,36.0,71.25,1334.6875,36.533375152044194
C8,D2,178,8,38.920000000000002,10.0,30.0,66.0,1220.6735999999999,34.938139618474246
C8,D3,186,8,40.829999999999998,8.0,31.0,65.5,1832.8211000000001,42.811459914373394
C8,D4,186,8,43.93,12.0,32.0,68.0,1713.8451,41.39861229558305
C8,D5,181,8,41.259999999999998,11.75,33.0,67.25,1522.8124000000007,39.023228979673128
C8,D6,182,8,42.409999999999997,8.0,34.0,67.5,1584.8018999999997,39.809570457366149
C8,D7,185,8,45.57,15.0,36.0,71.0,1247.3651,35.318056288533207
C8,D8,204,8,83.040000000000006,36.0,72.0,92.0,2813.3984,53.041478109117584
C8,D9,191,9,43.219999999999999,9.0,36.0,70.25,1615.4916000000001,40.193178525715034
C8,DT,186,10,46.079999999999998,18.0,36.0,71.0,1526.3136000000002,39.068063683781411
C8,DJ,185,11,45.149999999999999,11.0,36.0,74.25,1362.6674999999993,36.914326487151293
C8,DQ,188,12,49.469999999999999,20.0,40.0,74.0,1287.4491000000003,35.881040954799516
C8,DK,190,13,51.159999999999997,19.0,36.0,77.0,1821.2344000000001,42.675922954284189
C8,HA,193,14,53.039999999999999,22.0,36.0,74.75,1891.1584,43.487451063496465
C8,H2,186,8,41.399999999999999,10.0,30.0,66.0,1746.9399999999996,41.796411329203849
C8,H3,179,8,40.149999999999999,8.0,31.0,67.0,1470.9475,38.352933394982969
C8,H4,181,8,38.799999999999997,8.0,32.0,66.0,1718.5399999999997,41.455277106780983
C8,H5,184,8,41.649999999999999,11.75,33.0,69.0,1467.3474999999996,38.305972119240096
C8,H6,182,8,48.640000000000001,14.0,34.0,73.0,1956.3904,44.231102179348866
C8,H7,186,8,47.020000000000003,8.0,36.0,71.0,1564.6795999999997,39.556031145705198
C8,H8,204,8,78.629999999999995,36.0,70.0,92.0,2677.8130999999998,51.747590282060479
C8,H9,120,9,48.170000000000002,9.0,37.0,73.0,1190.3411000000001,34.501320264592778
C8,HT,188,10,54.039999999999999,18.0,38.0,74.0,2052.6383999999998,45.306052575787263
C8,HJ,187,11,47.009999999999998,19.0,36.0,73.0,1331.3699000000001,36.487941843847537
C8,HQ,188,12,45.5,20.0,36.0,72.5,1386.4300000000001,37.234795554695879
C8,HK,192,13,55.229999999999997,21.0,41.0,75.25,2016.1771000000001,44.901860763224505
C8,SA,190,14,45.159999999999997,14.0,22.0,67.25,1814.5544,42.597586786107968
C8,S2,187,8,42.850000000000001,8.0,33.0,66.0,1788.5274999999997,42.290986037216015
C8,S3,185,8,41.810000000000002,10.25,31.0,67.0,1428.7538999999999,37.798861093953612
C8,S4,188,8,41.259999999999998,8.0,32.0,68.0,1632.2924000000003,40.401638580631854
C8,S5,186,8,49.549999999999997,13.0,34.5,74.25,1836.0474999999997,42.849124845205409
C8,S6,189,8,45.079999999999998,8.0,34.0,70.0,1822.5335999999998,42.691141938345943
C8,S7,190,8,57.630000000000003,8.0,36.0,91.0,2645.5931000000005,51.435329298061276
C8,S8,204,8,81.989999999999995,36.0,70.0,92.0,2524.4298999999996,50.243705078347872
C8,S9,189,9,53.390000000000001,15.0,37.0,73.0,2195.4979000000008,46.856140472727809
C8,ST,188,10,50.960000000000001,10.0,38.0,74.0,1887.1783999999998,43.441666634695309
C8,SJ,192,11,48.590000000000003,11.0,36.0,73.25,1714.0418999999999,41.400989118618895
C8,SQ,188,12,46.43,20.0,36.0,72.25,1228.7850999999998,35.054031151923169
C8,SK,189,13,47.960000000000001,13.0,36.0,73.25,1760.4383999999998,41.957578576462197
C9,CT,231,10,61.829999999999998,19.0,38.0,77.0,2929.4210999999991,54.12412678279437
C9,CJ,191,11,68.140000000000001,20.0,67.0,84.0,3038.8003999999996,55.125315418598738
C9,CQ,190,12,54.490000000000002,21.0,37.0,76.25,1958.8099,44.258444392002751
C9,CK,192,13,56.93,22.0,41.0,78.0,2105.3651000000004,45.884257649002024
C9,DA,191,14,49.859999999999999,23.0,42.0,77.0,965.46039999999994,31.071858650553878
C9,D2,191,9,42.270000000000003,9.0,30.0,67.0,1539.1370999999997,39.231837836124882
C9,D3,180,9,40.799999999999997,9.0,31.0,68.0,1314.6600000000001,36.258240442691097
C9,D4,185,9,40.909999999999997,9.0,32.0,65.0,1718.6819,41.456988554404191
C9,D5,182,9,44.189999999999998,14.0,33.0,70.0,1257.0739000000003,35.455237976919577
C9,D6,191,9,51.689999999999998,15.0,37.0,71.25,1738.8138999999999,41.699087519992567
C9,D7,188,9,47.799999999999997,9.0,37.0,72.0,1474.9600000000003,38.405207980168527
C9,D8,187,9,55.840000000000003,17.0,37.0,73.25,1734.5144000000007,41.647501725793838
C9,D9,205,9,91.010000000000005,37.0,75.0,93.0,3239.1699000000003,56.913705730693728
C9,DT,190,10,43.490000000000002,19.0,37.0,70.25,1300.0299,36.055927390652428
C9,DJ,191,11,60.399999999999999,11.0,39.0,78.75,2427.5599999999999,49.270275014454711
C9,DQ,193,12,43.340000000000003,12.0,37.0,71.0,1075.3243999999997,32.792139301972959
C9,DK,191,13,48.020000000000003,13.0,37.0,74.25,1571.9795999999999,39.648197941394507
C9,HA,191,14,50.329999999999998,23.0,37.0,73.75,1712.8811000000001,41.386967755562864
C9,H2,184,9,42.210000000000001,9.0,30.0,67.0,1826.6859000000002,42.739746138693903
C9,H3,183,9,41.380000000000003,12.0,37.0,68.0,1206.9756000000002,34.741554369371563
C9,H4,187,9,41.43,9.0,32.0,68.25,1148.9250999999999,33.895797674638075
C9,H5,182,9,52.229999999999997,14.0,37.0,72.25,1806.4171000000001,42.501965836888061
C9,H6,191,9,49.960000000000001,9.0,34.0,73.0,2223.3383999999992,47.152289446006748
C9,H7,184,9,43.259999999999998,9.0,35.0,72.25,1808.8124000000003,42.530135198468393
C9,H8,190,9,58.719999999999999,17.0,37.0,77.0,2535.5416,50.354161694938384
C9,H9,205,9,76.609999999999999,37.0,70.0,93.0,2672.2578999999996,51.69388648573446
C9,HT,187,10,48.68,19.0,37.5,72.25,1799.8975999999998,42.425200058455822
C9,HJ,188,11,47.200000000000003,20.0,37.0,72.0,1380.52,37.155349547541604
C9,HQ,189,12,50.450000000000003,21.0,40.0,76.0,1646.6475,40.578904618040148
C9,HK,190,13,48.009999999999998,13.0,37.0,77.0,1470.3698999999999,38.345402592748975
C9,SA,122,14,45.270000000000003,23.0,37.0,76.25,911.39710000000002,30.18935408384883
C9,S2,187,9,45.530000000000001,9.0,30.0,69.0,2118.3891000000003,46.025961152375736
C9,S3,185,9,42.82,12.0,31.0,68.0,1491.3076000000001,38.617452013306107
C9,S4,184,9,39.359999999999999,9.0,32.0,68.0,1368.4703999999995,36.992842550958414
C9,S5,181,9,44.030000000000001,14.0,37.0,70.0,1209.6490999999999,34.780010063253286
C9,S6,184,9,50.649999999999999,15.0,37.0,75.5,2088.4074999999998,45.699097365265324
C9,S7,184,9,47.299999999999997,14.25,37.0,72.0,1540.9299999999996,39.254681249501942
C9,S8,190,9,53.18,15.0,36.0,73.5,2390.0075999999995,48.887703975539694
C9,S9,205,9,77.180000000000007,37.0,69.5,93.0,2957.6875999999993,54.384626504187736
C9,ST,190,10,52.68,19.0,38.0,75.0,1282.4575999999997,35.811417173856718
C9,SJ,193,11,52.700000000000003,11.0,37.0,76.0,2356.3300000000004,48.5420436322988
C9,SQ,189,12,47.740000000000002,18.75,37.0,77.0,1612.5323999999998,40.156349435674549
C9,SK,195,13,47.509999999999998,13.0,37.0,70.25,1704.5699000000004,41.286437240333541
CT,CJ,193,11,65.560000000000002,21.0,69.0,94.25,2650.6864,51.484817179436504
CT,CQ,193,12,62.219999999999999,19.5,39.0,96.0,2911.9715999999989,53.962687108779143
CT,CK,191,13,71.75,23.0,69.5,119.0,2757.8674999999998,52.515402502503967
CT,DA,195,14,57.119999999999997,24.0,42.0,80.0,1902.5255999999997,43.617950433279184
CT,D2,184,10,42.32,10.0,30.0,68.0,1337.7376000000004,36.575095351892116
CT,D3,191,10,47.939999999999998,13.0,38.0,70.0,1517.9164000000001,38.960446609349844
CT,D4,182,10,44.030000000000001,10.0,32.0,70.0,1546.1490999999996,39.321102476914348
CT,D5,189,10,48.600000000000001,15.0,33.0,71.25,2012.2399999999993,44.85799817200941
CT,D6,184,10,46.479999999999997,10.0,34.0,72.0,1631.8896,40.396653326729925
CT,D7,189,10,44.5,15.25,35.0,71.25,1548.77,39.354415254199878
CT,D8,186,10,50.32,18.0,38.0,74.25,1546.0176000000001,39.319430311234164
CT,D9,187,10,51.399999999999999,16.75,38.0,75.0,1774.1599999999996,42.120778720246847
CT,DT,206,10,78.239999999999995,38.0,72.0,80.0,2364.6024000000007,48.627177586201739
CT,DJ,189,11,55.130000000000003,21.0,39.0,77.0,1589.3131000000001,39.8661899358341
CT,DQ,193,12,55.719999999999999,12.0,40.0,78.0,1805.1816000000003,42.48742872897818
CT,DK,193,13,47.68,23.0,38.0,76.25,1363.2576000000001,36.922318453748268
CT,HA,189,14,43.799999999999997,14.0,24.0,71.0,1236.4199999999996,35.162764396446413
CT,H2,180,10,40.299999999999997,10.0,30.0,68.0,1666.8699999999999,40.827319285008166
CT,H3,189,10,41.840000000000003,10.0,31.0,69.0,1517.6944000000001,38.957597461855883
CT,H4,182,10,41.189999999999998,10.0,32.0,70.0,1139.9538999999997,33.763203343284829
CT,H5,192,10,48.82,15.0,38.0,71.25,2138.4076,46.24291945801
CT,H6,188,10,50.149999999999999,14.5,38.0,72.0,1470.6674999999998,38.349282913765151
CT,H7,187,10,47.950000000000003,17.0,35.0,73.25,1568.9675000000002,39.610194394877695
CT,H8,192,10,48.289999999999999,18.0,36.0,74.0,1928.7859000000003,43.917945079431945
CT,H9,187,10,53.109999999999999,16.75,38.0,75.0,1986.7179000000001,44.57261378918674
CT,HT,206,10,80.469999999999999,38.0,73.0,94.0,2433.9691000000003,49.335272371803121
CT,HJ,192,11,57.93,11.0,39.0,77.0,2523.0450999999998,50.229922357097067
CT,HQ,185,12,49.939999999999998,12.0,40.0,78.0,1517.3763999999999,38.953515887529328
CT,HK,191,13,52.229999999999997,23.0,38.0,75.0,1583.9771000000005,39.799209791150382
CT,SA,192,14,52.119999999999997,24.0,42.0,78.0,1408.9656000000002,37.536190536600813
CT,S2,191,10,46.020000000000003,12.0,38.0,68.0,1583.6396,39.794969531336498
CT,S3,189,10,44.409999999999997,12.25,31.0,68.25,1836.8018999999999,42.857926921399269
CT,S4,182,10,41.409999999999997,10.0,32.0,68.25,1323.4218999999998,36.378866117568862
CT,S5,189,10,47.509999999999998,15.0,33.0,70.25,2176.6898999999999,46.65500937734339
CT,S6,189,10,46.049999999999997,16.0,34.0,72.0,1551.2474999999999,39.385879449366115
CT,S7,189,10,50.5,10.0,35.0,74.25,2249.3899999999999,47.427734502082217
CT,S8,186,10,45.609999999999999,10.0,36.0,73.0,1440.4179000000001,37.952837838559581
CT,S9,190,10,52.109999999999999,19.0,38.0,76.25,1928.7179000000001,43.917170901596108
CT,ST,233,10,87.459999999999994,38.0,74.5,94.0,2755.9083999999998,52.496746565858722
CT,SJ,189,11,57.630000000000003,21.0,39.0,77.0,1861.2131000000002,43.141779054647252
CT,SQ,190,12,49.5,12.0,38.0,74.75,1815.53,42.609036600233054
CT,SK,191,13,55.939999999999998,23.0,41.0,79.0,1667.7564000000002,40.838173318599843
CJ,CQ,192,12,63.590000000000003,23.0,40.0,95.0,2351.5018999999998,48.49228701556568
CJ,CK,192,13,52.380000000000003,13.0,39.0,76.25,1830.6956000000002,42.786628752450227
CJ,DA,193,14,50.909999999999997,14.0,39.0,76.5,1455.2619000000004,38.147895092652234
CJ,D2,185,11,46.689999999999998,13.0,30.0,69.0,1723.4339000000004,41.514261404967819
CJ,D3,227,11,46.469999999999999,13.25,31.0,70.0,2200.2891,46.907239313351198
CJ,D4,189,11,44.380000000000003,11.0,32.0,68.25,1451.4156000000003,38.09744873347821
CJ,D5,186,11,43.509999999999998,11.0,33.0,70.5,1510.0699000000002,38.859617857101995
CJ,D6,191,11,42.630000000000003,11.0,34.0,72.0,1135.4131000000002,33.695891440945736
CJ,D7,186,11,43.140000000000001,18.0,35.0,70.5,1183.1804000000002,34.397389435827833
CJ,D8,187,11,52.340000000000003,19.0,39.0,75.0,1464.7643999999998,38.272240592889254
CJ,D9,233,11,50.359999999999999,11.0,37.0,75.0,2042.1503999999998,45.190158220568335
CJ,DT,191,11,45.719999999999999,11.0,38.0,70.25,1791.9615999999996,42.331567417236037
CJ,DJ,207,11,83.090000000000003,39.0,72.5,95.0,2764.1419000000005,52.57510722766051
CJ,DQ,191,12,50.850000000000001,20.25,39.0,76.0,1736.6875000000002,41.67358275934528
CJ,DK,193,13,56.909999999999997,24.0,41.0,78.0,1952.3818999999996,44.185765807553906
CJ,HA,193,14,45.479999999999997,25.0,39.0,70.5,1199.7696000000001,34.637690454185886
CJ,H2,192,11,35.659999999999997,11.0,30.0,39.0,1152.2044000000001,33.94413645977756
CJ,H3,185,11,45.140000000000001,11.0,31.0,70.0,1813.5204000000001,42.585448218845841
CJ,H4,184,11,41.109999999999999,15.0,32.0,68.25,1170.1578999999999,34.207570799458999
CJ,H5,184,11,43.740000000000002,16.0,33.0,72.0,1236.2323999999999,35.160096700663381
CJ,H6,185,11,46.43,11.0,34.0,73.0,1694.7650999999998,41.167524822364534
CJ,H7,191,11,46.07,11.0,35.0,69.0,2075.7251000000006,45.560126207024496
CJ,H8,189,11,55.619999999999997,19.0,39.0,76.0,1975.8956000000003,44.451047231758224
CJ,H9,188,11,51.049999999999997,11.0,39.0,74.5,1732.7474999999999,41.626283763987388
CJ,HT,189,11,48.149999999999999,21.0,38.0,73.0,1518.2274999999995,38.96443891550345
CJ,HJ,207,11,93.739999999999995,39.0,80.0,101.25,3197.6923999999999,56.548142321388418
CJ,HQ,191,12,51.899999999999999,23.0,40.0,75.5,1362.55,36.912734929831466
CJ,HK,192,13,51.899999999999999,24.0,39.0,79.25,1587.3499999999992,39.841561214390168
CJ,SA,193,14,50.659999999999997,14.0,39.0,79.25,2055.9243999999999,45.342302544092306
CJ,S2,183,11,46.700000000000003,13.0,30.0,71.25,1936.5500000000002,44.006249556170999
CJ,S3,191,11,38.210000000000001,11.0,14.0,68.25,1318.2458999999999,36.307656217387539
CJ,S4,183,11,43.210000000000001,15.0,39.0,71.0,976.20590000000016,31.244293879042939
CJ,S5,184,11,37.990000000000002,11.0,24.5,65.75,1195.7699,34.579906014909874
CJ,S6,188,11,47.210000000000001,17.0,34.0,73.0,1755.7858999999999,41.902098992771229
CJ,S7,186,11,47.549999999999997,18.0,35.0,74.0,1512.4875000000002,38.890712258841447
CJ,S8,193,11,44.030000000000001,11.0,36.0,74.25,1501.4690999999998,38.748794819968268
CJ,S9,122,11,43.479999999999997,11.0,37.0,71.25,1230.6096,35.080045610004554
CJ,ST,193,11,51.200000000000003,21.0,38.0,74.25,1798.0200000000002,42.403065926887884
CJ,SJ,207,11,82.599999999999994,39.0,75.0,95.0,2767.6799999999998,52.608744520279132
CJ,SQ,194,12,56.359999999999999,23.0,39.5,78.25,2222.3703999999998,47.142023715576741
CJ,SK,192,13,51.5,24.0,41.0,80.0,1290.3499999999999,35.921442064594231
CQ,CK,193,13,60.640000000000001,25.0,41.0,81.0,2404.6704,49.037438758564868
CQ,DA,194,14,46.990000000000002,14.0,40.0,74.25,1395.2898999999995,37.35357948041927
CQ,D2,182,12,46.170000000000002,12.0,30.0,69.25,1934.2210999999998,43.979780581535415
CQ,D3,188,12,48.75,15.0,40.0,71.0,1659.1075000000001,40.732143326861653
CQ,D4,194,12,44.439999999999998,16.0,32.0,72.0,1651.9664000000002,40.644389526723124
CQ,D5,185,12,46.0,15.75,33.0,73.0,1376.4200000000001,37.100134770644701
CQ,D6,187,12,47.280000000000001,18.0,34.0,74.0,1459.6215999999999,38.204994437900396
CQ,D7,190,12,55.229999999999997,12.0,40.0,75.0,2043.2571000000005,45.202401484876887
CQ,D8,188,12,47.600000000000001,12.0,36.0,75.25,1701.4400000000001,41.248515124789641
CQ,D9,189,12,44.840000000000003,12.0,21.0,70.25,1854.6943999999996,43.066163051750962
CQ,DT,185,12,52.869999999999997,22.0,40.0,77.25,1347.0130999999999,36.701677073398159
CQ,DJ,191,12,49.140000000000001,23.0,39.0,73.0,1674.0004000000001,40.914549979194447
CQ,DQ,208,12,82.219999999999999,40.0,77.0,96.0,2726.4716000000003,52.215626013675255
CQ,DK,193,13,55.219999999999999,13.0,40.0,79.5,2079.7916,45.604732210594108
CQ,HA,122,14,46.369999999999997,26.0,40.0,75.5,914.67310000000009,30.243562951477792
CQ,H2,193,12,40.68,12.0,30.0,63.25,1696.3575999999996,41.186861982918771
CQ,H3,185,12,41.649999999999999,15.0,31.0,70.25,1176.2474999999999,34.296464832399273
CQ,H4,184,12,43.689999999999998,15.0,32.0,72.0,1445.6738999999995,38.022018620793922
CQ,H5,194,12,45.32,12.0,33.0,72.25,1471.8976,38.365317671042426
CQ,H6,186,12,45.549999999999997,12.0,34.0,71.0,1354.5875000000001,36.804721164546272
CQ,H7,187,12,43.259999999999998,19.0,35.0,69.0,1279.3524000000002,35.768036009823078
CQ,H8,188,12,53.270000000000003,20.0,40.0,76.0,1456.8171000000002,38.168273474182719
CQ,H9,190,12,51.07,12.0,37.0,77.0,2045.1451000000002,45.223280509047555
CQ,HT,185,12,46.869999999999997,12.0,40.0,76.25,1175.3731,34.283714792886727
CQ,HJ,191,12,55.009999999999998,23.0,40.0,79.0,1652.9698999999998,40.656732529803719
CQ,HQ,208,12,83.049999999999997,40.0,76.0,96.0,2579.6075000000001,50.789836581741433
CQ,HK,195,13,51.600000000000001,13.0,40.0,79.25,1830.6999999999998,42.786680170352078
CQ,SA,193,14,55.25,26.0,40.0,81.0,1686.1875,41.06321346412139
CQ,S2,184,12,48.149999999999999,14.0,40.0,70.0,1829.0075000000004,42.766897245416345
CQ,S3,189,12,49.979999999999997,15.0,40.0,71.0,2004.7396000000006,44.774318531944189
CQ,S4,184,12,42.520000000000003,12.0,32.0,69.0,1042.1696000000002,32.282651687864799
CQ,S5,185,12,43.049999999999997,12.0,33.0,69.0,1556.9074999999998,39.457667189026772
CQ,S6,191,12,46.619999999999997,18.0,34.0,72.0,1271.5755999999999,35.659158711332488
CQ,S7,187,12,47.350000000000001,19.0,35.0,73.0,1435.2075,37.884132562327466
CQ,S8,190,12,46.009999999999998,12.0,36.0,75.0,1331.4698999999998,36.489312133828996
CQ,S9,189,12,43.840000000000003,21.0,37.0,70.0,1173.8743999999999,34.261850504606429
CQ,ST,191,12,45.880000000000003,12.0,38.0,73.25,1350.4656000000002,36.748681609004699
CQ,SJ,191,12,51.719999999999999,20.25,40.0,78.25,1725.3815999999999,41.537712984708243
CQ,SQ,208,12,91.450000000000003,40.0,78.5,96.0,3102.5674999999992,55.700695686858339
CQ,SK,193,13,54.189999999999998,22.0,41.0,78.0,1860.6539000000002,43.135297611121224
CK,DA,195,14,52.219999999999999,14.0,41.0,81.0,1555.6315999999997,39.441495914835684
CK,D2,195,13,45.380000000000003,13.0,30.0,71.0,1624.9556,40.310738023509316
CK,D3,190,13,44.090000000000003,16.0,31.0,69.25,1440.7219000000007,37.956842597876879
CK,D4,191,13,40.170000000000002,13.0,32.0,63.25,1291.8810999999998,35.942747529925974
CK,D5,186,13,45.25,13.0,33.0,71.5,1458.9475,38.196171274095001
CK,D6,191,13,51.270000000000003,19.0,37.5,75.0,1636.8170999999993,40.457596320097899
CK,D7,191,13,41.789999999999999,13.0,20.0,47.25,1638.3459000000005,40.476485766429875
CK,D8,121,13,40.270000000000003,13.0,36.0,70.25,733.25709999999992,27.078720427671612
CK,D9,190,13,47.780000000000001,13.0,37.0,76.5,1381.8516000000004,37.173264586258767
CK,DT,191,13,50.049999999999997,23.0,41.0,75.0,1362.8475000000003,36.916764484445281
CK,DJ,192,13,48.140000000000001,24.0,39.0,76.0,1194.9604000000002,34.568199258856403
CK,DQ,193,13,45.859999999999999,13.0,40.0,48.25,1683.0603999999998,41.025119134500997
CK,DK,209,13,97.909999999999997,63.5,78.0,97.0,3283.5619000000002,57.302372551230377
CK,HA,195,14,52.729999999999997,27.0,41.0,74.5,2317.9771000000005,48.145374648038626
CK,H2,183,13,43.490000000000002,15.0,30.0,70.25,1300.6899000000001,36.065078677302232
CK,H3,184,13,39.210000000000001,13.0,31.0,61.0,1236.7058999999999,35.166829541486962
CK,H4,195,13,37.740000000000002,13.0,32.0,46.25,1080.8723999999997,32.87662391426467
CK,H5,186,13,50.829999999999998,18.0,41.0,74.0,1589.5611000000001,39.869300219592517
CK,H6,195,13,55.060000000000002,17.5,41.0,75.0,2390.8964000000001,48.896793350893674
CK,H7,188,13,45.189999999999998,13.0,35.0,75.0,1294.7939000000001,35.98324471194892
CK,H8,189,13,52.780000000000001,21.0,41.0,73.0,2012.3715999999997,44.859464999038941
CK,H9,190,13,54.5,22.0,41.0,77.0,1499.3699999999999,38.721699342874921
CK,HT,191,13,52.259999999999998,23.0,41.0,77.0,1695.9924000000001,41.182428291687707
CK,HJ,192,13,54.100000000000001,24.0,41.0,77.0,1947.7899999999997,44.13377391522279
CK,HQ,234,13,56.240000000000002,13.0,40.0,78.25,2631.0023999999999,51.293297807803313
CK,HK,209,13,88.829999999999998,41.0,78.0,97.0,2806.4211,52.975665168075047
CK,SA,98,14,41.509999999999998,27.0,27.0,73.0,698.26990000000001,26.424797066392014
CK,S2,188,13,52.060000000000002,15.0,30.0,71.0,2521.3763999999996,50.213308992736174
CK,S3,189,13,45.619999999999997,13.0,31.0,72.0,1784.7356,42.246131183813745
CK,S4,187,13,48.810000000000002,17.0,41.0,73.0,1528.5339000000001,39.096469150039624
CK,S5,186,13,45.979999999999997,13.0,33.0,74.0,1410.2596000000005,37.553423279376283
CK,S6,187,13,45.039999999999999,19.0,34.0,75.0,1028.7184000000002,32.073640267359742
CK,S7,188,13,44.219999999999999,20.0,35.0,71.0,1266.1716000000001,35.583305074149592
CK,S8,190,13,44.380000000000003,21.0,36.0,70.25,1273.9556,35.692514621416073
CK,S9,189,13,53.649999999999999,22.0,41.0,77.0,1459.3874999999998,38.20193057948773
CK,ST,195,13,53.939999999999998,20.5,41.0,77.5,1848.7364000000002,42.996934774469679
CK,SJ,192,13,56.109999999999999,13.0,39.0,80.0,2666.1178999999997,51.634464265643345
CK,SQ,193,13,47.670000000000002,13.0,40.0,73.25,1691.0210999999999,41.122026944205949
CK,SK,209,13,85.599999999999994,41.0,77.0,97.0,2937.1199999999994,54.19520273972595
DA,D2,191,14,53.07,16.0,30.0,71.25,2343.3050999999996,48.407696702074141
DA,D3,193,14,54.859999999999999,14.0,31.0,71.25,2854.9804000000004,53.432016619251797
DA,D4,188,14,53.640000000000001,14.0,32.0,74.0,2584.5104000000001,50.838080215523483
DA,D5,176,14,60.189999999999998,19.0,42.0,75.0,1873.6138999999998,43.28526192597198
DA,D6,188,14,55.380000000000003,20.0,34.0,76.0,2137.7156000000004,46.235436626033938
DA,D7,189,14,56.039999999999999,21.0,35.0,77.0,2090.3584000000001,45.720437443226636
DA,D8,191,14,60.759999999999998,22.0,42.0,78.0,2400.1824000000001,48.991656432498793
DA,D9,191,14,70.159999999999997,23.0,67.5,93.0,2870.2743999999993,53.57494190384157
DA,DT,192,14,55.880000000000003,24.0,42.0,78.0,2133.3856000000001,46.188587334968368
DA,DJ,193,14,59.039999999999999,22.25,42.0,81.0,2259.8584000000005,47.537967983497154
DA,DQ,191,14,58.289999999999999,26.0,40.0,76.25,2614.9059000000007,51.136150617738139
DA,DK,195,14,57.619999999999997,14.0,41.0,79.0,2439.4956000000002,49.391250237263684
DA,HA,210,14,91.060000000000002,42.0,81.5,98.0,2790.7564000000002,52.827610205270503
DA,H2,195,14,45.060000000000002,14.0,42.0,67.5,1506.3563999999999,38.811807481744523
