hole1,hole2,max,min,mean,25%,50%,75%,var,stat
C7,D7,203,35,96.299999999999997,69.0,75.5,91.0,2595.21,50.943203668399185
C7,D8,118,8,61.200000000000003,43.25,68.5,71.0,1003.9599999999998,31.685327834819695
C7,D9,189,9,77.700000000000003,30.0,76.5,111.0,2916.6099999999997,54.005647852794063
C7,DT,76,10,48.100000000000001,11.75,69.0,72.75,889.69000000000017,29.827671716042474
C7,DJ,75,11,24.0,11.0,14.5,30.75,386.39999999999998,19.657059800488984
C7,DQ,76,19,47.399999999999999,40.0,40.0,61.75,328.03999999999996,18.111874557869484
C7,DK,91,13,38.299999999999997,20.0,35.0,41.0,603.80999999999983,24.572545655670268
C7,HA,189,14,62.5,15.75,21.0,74.25,4419.8500000000004,66.481952438236959
C7,H2,186,7,55.5,14.25,49.0,71.25,2594.0500000000002,50.931817167660533
C7,H3,91,7,34.600000000000001,15.25,31.0,35.0,646.44000000000005,25.425184365113267
C7,H4,118,7,49.899999999999999,32.75,35.0,70.0,1116.6900000000001,33.416911886049554
C7,H5,74,7,29.100000000000001,7.0,9.5,59.0,773.49000000000001,27.811688190399373
C7,H6,72,7,33.899999999999999,18.25,34.0,34.75,456.88999999999999,21.374985380111958
C7,H7,187,35,99.200000000000003,68.0,71.5,157.75,3293.7599999999998,57.391288537547226
C7,H8,92,8,31.800000000000001,9.75,25.0,35.0,715.75999999999999,26.753691334094441
C7,H9,91,9,44.200000000000003,16.0,37.0,71.25,822.3599999999999,28.676819907374664
C7,HT,75,10,43.399999999999999,21.5,36.5,69.0,565.84000000000003,23.787391618250204
C7,HJ,95,11,33.700000000000003,12.75,18.0,38.0,831.00999999999999,28.827244058355632
C7,HQ,121,12,50.399999999999999,19.0,29.5,74.25,1624.4399999999998,40.304342197832725
C7,HK,78,13,43.200000000000003,20.0,35.0,73.5,691.75999999999999,26.301330764811123
C7,SA,83,14,28.600000000000001,14.0,17.5,35.0,434.43999999999994,20.843224318708465
C7,S2,76,7,30.800000000000001,9.0,19.5,55.25,669.56000000000017,25.875857473714763
C7,S3,31,7,10.0,7.0,7.0,9.25,50.399999999999999,7.0992957397195395
C7,S4,35,7,23.899999999999999,8.0,33.5,35.0,170.49000000000001,13.057181931795238
C7,S5,72,7,26.699999999999999,7.0,12.0,51.0,726.80999999999995,26.959413940217615
C7,S6,189,7,66.200000000000003,18.25,73.0,75.75,2861.1600000000003,53.489812114083932
C7,S7,187,7,92.400000000000006,74.0,76.5,91.0,2597.6399999999994,50.967048178210199
C7,S8,120,8,45.600000000000001,8.0,42.0,71.75,1500.2400000000002,38.732931724825583
C7,S9,93,9,31.100000000000001,10.75,35.0,35.0,560.08999999999992,23.666220653074287
C7,ST,185,10,49.399999999999999,10.0,26.0,71.5,2748.2399999999993,52.423658781126669
C7,SJ,186,11,52.799999999999997,11.0,37.0,59.25,2998.5599999999999,54.759108831316823
C7,SQ,77,12,36.899999999999999,13.75,29.5,61.0,619.08999999999992,24.881519246219671
C7,SK,91,13,34.799999999999997,14.75,20.0,41.0,701.56000000000006,26.486977932561505
C8,C9,154,9,57.700000000000003,11.0,37.0,105.25,2650.6099999999997,51.484075207776627
C8,CT,151,10,47.700000000000003,18.0,36.0,38.0,2126.0099999999998,46.108675973183182
C8,CJ,154,11,55.0,19.0,36.0,66.75,2704.8000000000002,52.007691738818792
C8,CQ,152,12,51.200000000000003,12.0,24.0,66.0,2908.1599999999999,53.927358548328691
C8,CK,190,21,84.299999999999997,21.0,55.0,153.0,4379.8099999999995,66.180132970552421
C8,DA,182,22,74.700000000000003,37.5,78.0,88.75,2168.0099999999993,46.561894291362321
C8,D2,74,8,27.699999999999999,8.5,20.0,34.5,526.00999999999988,22.934907891683366
C8,D3,179,8,75.099999999999994,36.0,48.5,110.25,3696.8900000000003,60.80205588629385
C8,D4,92,8,52.200000000000003,33.0,64.5,71.75,772.56000000000017,27.79496357256113
C8,D5,181,8,71.200000000000003,18.0,53.5,91.25,3916.3599999999997,62.580827735018012
C8,D6,177,8,57.200000000000003,34.0,36.0,69.75,1987.1599999999999,44.577572836573324
C8,D7,117,8,34.100000000000001,8.0,25.0,36.0,1125.8899999999999,33.554284376216401
C8,D8,204,36,86.200000000000003,68.5,85.0,92.0,1966.1599999999999,44.341402774382317
C8,D9,185,9,76.0,37.0,73.5,75.75,3579.5999999999999,59.829758481879232
C8,DT,118,10,41.600000000000001,10.0,27.0,65.0,1402.24,37.446495163099044
C8,DJ,119,11,40.0,11.0,27.5,60.75,1207.2,34.744783781166348
C8,DQ,76,12,29.600000000000001,20.0,20.0,39.0,339.83999999999997,18.434749794884659
C8,DK,190,13,59.899999999999999,21.0,38.5,87.75,2791.4899999999998,52.834553087917755
C8,HA,186,14,64.0,22.0,53.0,88.5,2563.1999999999998,50.628055463349568
C8,H2,173,8,65.099999999999994,36.0,66.0,72.5,2211.29,47.024355391647845
C8,H3,179,8,59.5,32.25,36.0,72.5,2522.8499999999999,50.227980250055843
C8,H4,74,8,39.5,12.0,36.0,69.5,747.64999999999998,27.343189279965131
C8,H5,116,13,45.100000000000001,18.0,33.0,60.75,1141.0899999999999,33.780023682644156
C8,H6,182,14,59.100000000000001,34.0,50.0,69.75,2142.8900000000003,46.29135988497206
C8,H7,118,8,42.600000000000001,14.75,35.5,62.25,1109.24,33.305254840640387
C8,H8,204,36,92.0,76.25,92.0,92.0,1678.5999999999999,40.970721253109517
C8,H9,117,9,34.0,17.0,26.5,36.75,869.60000000000002,29.488980992906487
C8,HT,118,10,53.799999999999997,38.0,38.0,74.0,857.95999999999981,29.290954235053523
C8,HJ,95,19,47.0,23.25,37.5,69.0,641.39999999999998,25.325876095408823
C8,HQ,76,12,41.0,20.0,40.0,65.5,610.60000000000002,24.710321729997769
C8,HK,180,13,55.799999999999997,21.0,41.0,73.5,2227.96,47.201271169323398
C8,SA,66,14,27.199999999999999,14.0,22.0,37.0,272.15999999999997,16.497272501841024
C8,S2,66,8,25.0,10.0,20.0,36.0,332.19999999999999,18.226354544998845
C8,S3,179,8,58.799999999999997,16.0,67.0,71.0,2336.1599999999999,48.333839077813792
C8,S4,92,8,49.5,36.0,52.0,70.25,745.04999999999995,27.295604041676746
C8,S5,89,8,48.600000000000001,13.0,67.0,72.0,942.43999999999994,30.69918565695188
C8,S6,187,8,40.5,9.5,14.0,54.5,2906.6500000000001,53.913356415641573
C8,S7,189,8,70.5,20.0,56.5,111.5,3177.0500000000002,56.365326221002221
C8,S8,92,36,79.400000000000006,75.25,84.0,92.0,279.03999999999996,16.704490414256878
C8,S9,181,9,58.0,36.0,37.0,68.5,2026.2,45.013331358609754
C8,ST,120,10,42.700000000000003,10.0,24.0,72.25,1416.01,37.629908317719831
C8,SJ,39,11,27.699999999999999,13.0,36.0,38.25,150.21000000000001,12.256018929489299
C8,SQ,193,12,44.899999999999999,12.0,20.0,36.0,3027.2899999999995,55.020814243338855
C8,SK,76,13,33.799999999999997,13.0,28.5,41.0,516.75999999999999,22.73235579520961
C9,CT,182,10,51.899999999999999,10.0,19.0,61.75,3668.2899999999995,60.566409832513592
C9,CJ,184,11,59.799999999999997,20.0,38.0,74.0,2761.3600000000001,52.548644130938335
C9,CQ,152,21,81.599999999999994,46.75,85.5,93.0,1968.0399999999997,44.362596858164196
C9,CK,154,13,77.099999999999994,19.0,41.0,153.0,3973.6900000000001,63.037211232731416
C9,DA,79,14,39.399999999999999,19.75,39.5,42.0,466.44000000000005,21.597222043586996
C9,D2,119,9,38.700000000000003,15.75,37.0,37.0,956.41000000000008,30.925879130592232
C9,D3,180,9,40.200000000000003,9.0,21.5,35.5,2562.3600000000006,50.619758987968332
C9,D4,88,9,39.600000000000001,17.75,34.5,59.5,638.04000000000008,25.259453675802256
C9,D5,93,9,42.0,10.25,35.0,70.5,948.39999999999998,30.796103649650227
C9,D6,71,9,37.399999999999999,15.25,34.0,58.75,553.03999999999996,23.516802503741872
C9,D7,93,9,34.700000000000003,10.75,35.0,36.5,691.20999999999992,26.290872941003688
C9,D8,93,9,41.299999999999997,11.0,36.5,64.0,1013.6099999999999,31.837242342891443
C9,D9,190,67,105.3,70.5,93.0,114.0,1983.8099999999999,44.539982038613353
C9,DT,118,10,47.399999999999999,16.75,38.0,70.5,1114.4400000000001,33.383229322520613
C9,DJ,188,11,52.0,13.25,38.0,61.5,2726.4000000000001,52.214940390658306
C9,DQ,96,12,43.299999999999997,12.0,29.0,76.75,1064.2100000000003,32.622231683316826
C9,DK,93,13,42.5,15.25,39.0,65.75,786.85000000000002,28.050846689538623
C9,HA,80,14,49.399999999999999,26.5,42.0,77.25,625.63999999999999,25.012796724876647
C9,H2,184,9,47.399999999999999,15.75,30.0,59.5,2471.8399999999992,49.717602516613766
C9,H3,176,12,67.099999999999994,37.0,73.0,84.5,2071.0900000000001,45.509229833078919
C9,H4,71,9,22.800000000000001,13.0,13.0,31.0,358.75999999999999,18.940960904874917
C9,H5,89,9,38.5,14.0,33.0,63.25,800.85000000000002,28.299293277394757
C9,H6,119,9,32.399999999999999,9.0,12.0,37.0,1207.2399999999998,34.745359402371989
C9,H7,93,9,44.299999999999997,20.75,35.0,66.25,871.80999999999983,29.52642883926195
C9,H8,182,9,58.700000000000003,36.0,36.0,67.0,2616.0099999999998,51.146945167820135
C9,H9,93,37,50.600000000000001,37.0,37.0,65.5,449.43999999999994,21.199999999999999
C9,HT,75,10,29.300000000000001,10.0,14.5,37.0,626.41000000000008,25.028184113115358
C9,HJ,120,11,53.100000000000001,24.25,37.0,79.5,1509.0900000000001,38.847007606764258
C9,HQ,120,12,42.299999999999997,21.0,40.0,40.0,1000.61,31.632420078141351
C9,HK,117,13,33.600000000000001,13.0,13.0,36.25,1166.2400000000002,34.150256221586396
C9,SA,42,14,30.699999999999999,16.25,37.0,42.0,148.60999999999999,12.190570126126177
C9,S2,86,9,38.5,14.25,33.5,59.5,688.45000000000005,26.238330739587838
C9,S3,70,9,37.899999999999999,16.75,37.0,58.75,495.28999999999996,22.255111772354681
C9,S4,117,9,42.299999999999997,10.0,37.0,59.5,1254.8099999999999,35.423297418506934
C9,S5,117,9,53.0,14.0,42.0,88.0,1891.5999999999999,43.492528093915162
C9,S6,76,9,31.199999999999999,10.5,24.5,37.0,566.95999999999992,23.810921863716239
C9,S7,77,9,37.700000000000003,9.0,26.5,68.0,858.00999999999999,29.291807728441754
C9,S8,120,9,46.5,11.0,36.5,76.0,1331.6500000000001,36.491779896299938
C9,S9,205,9,86.400000000000006,73.0,93.0,93.0,2303.04,47.98999895811626
C9,ST,119,10,47.600000000000001,10.0,38.0,75.75,1447.2400000000002,38.042607691902511
C9,SJ,93,11,48.0,13.25,55.0,74.5,980.0,31.304951684997057
C9,SQ,96,12,61.0,40.0,72.5,88.75,964.79999999999995,31.061229853307481
C9,SK,78,13,32.899999999999999,13.0,22.0,40.0,588.29000000000008,24.254690268069805
CT,CJ,189,11,70.400000000000006,21.0,38.0,131.25,4126.04,64.234258772091394
CT,CQ,152,12,64.599999999999994,22.0,70.0,78.75,1943.6400000000001,44.086732698171225
CT,CK,154,13,50.600000000000001,23.0,38.0,41.0,2064.2400000000002,45.433908042342125
CT,DA,192,14,49.399999999999999,24.0,31.0,42.0,2595.2399999999998,50.943498113105662
CT,D2,94,10,52.700000000000003,18.5,64.0,70.25,960.61000000000001,30.993709039093723
CT,D3,94,10,47.5,10.75,52.5,73.0,1090.25,33.018933962198112
CT,D4,182,10,59.399999999999999,18.5,35.0,92.5,2714.4399999999996,52.100287907073984
CT,D5,175,10,49.0,15.0,33.0,62.25,2376.1999999999998,48.746281909495416
CT,D6,64,10,23.199999999999999,10.0,13.0,34.0,293.75999999999993,17.139428228502837
CT,D7,73,10,35.5,17.0,27.5,59.0,579.85000000000002,24.080074750714541
CT,D8,77,10,32.700000000000003,16.5,36.0,37.5,360.81,18.994999341932076
CT,D9,78,10,37.399999999999999,19.0,28.0,62.75,656.24000000000001,25.617181734140857
CT,DT,190,38,99.299999999999997,72.25,94.0,113.5,2420.4099999999999,49.197662546100702
CT,DJ,74,11,39.299999999999997,21.0,38.0,62.0,542.80999999999983,23.298283198553492
CT,DQ,180,38,84.700000000000003,48.25,78.0,110.25,1816.6099999999999,42.621708084026849
CT,DK,79,13,36.600000000000001,15.5,38.0,40.25,479.44000000000005,21.896118377465903
CT,HA,119,14,50.5,20.0,42.0,73.75,1064.8499999999999,32.63203947043457
CT,H2,178,10,42.899999999999999,10.5,30.0,38.0,2374.0899999999997,48.724634426540334
CT,H3,75,10,41.200000000000003,17.5,34.5,67.75,625.95999999999992,25.019192632856878
CT,H4,187,10,53.5,32.0,38.0,62.0,2422.6500000000001,49.220422590627969
CT,H5,185,10,56.299999999999997,34.25,38.0,68.75,2244.0099999999993,47.370982679273176
CT,H6,183,10,45.299999999999997,10.0,25.0,62.5,2659.6099999999997,51.571406806485314
CT,H7,185,10,57.100000000000001,21.5,38.0,73.75,2530.8900000000003,50.307951657764804
CT,H8,94,10,53.5,36.5,55.5,76.25,748.45000000000005,27.357814240176427
CT,H9,122,10,54.5,19.0,54.0,77.0,1346.8499999999999,36.699455036825817
CT,HT,192,38,82.799999999999997,70.25,72.0,77.75,1810.3599999999999,42.548325466462245
CT,HJ,77,11,38.0,25.25,38.0,39.0,417.0,20.420577856662138
CT,HQ,79,12,38.299999999999997,12.0,22.0,70.75,809.81000000000006,28.457160785995502
CT,HK,79,13,38.600000000000001,23.0,38.0,38.0,420.23999999999995,20.499756096110019
CT,SA,98,14,42.399999999999999,14.0,40.0,63.75,835.24000000000001,28.900519026481167
CT,S2,114,10,48.899999999999999,10.5,64.5,68.0,1174.49,34.270833080040525
CT,S3,78,10,36.799999999999997,13.0,34.5,60.5,631.36000000000013,25.126878039263058
CT,S4,121,10,27.300000000000001,10.0,14.0,27.5,1064.4100000000001,32.625296933514647
CT,S5,89,10,48.399999999999999,33.0,38.0,72.5,805.24000000000001,28.376751047292217
CT,S6,94,10,40.200000000000003,16.0,34.0,63.5,841.15999999999985,29.002758489495442
CT,S7,75,17,51.799999999999997,35.0,51.5,72.75,444.76000000000005,21.089333796969502
CT,S8,190,10,58.700000000000003,22.5,37.0,74.75,2599.21,50.982447960057783
CT,S9,94,10,43.899999999999999,10.0,37.0,68.75,1092.29,33.049810892045961
CT,ST,181,10,73.099999999999994,45.5,72.5,78.75,1862.2900000000002,43.154258190820521
CT,SJ,122,11,61.0,38.0,55.5,76.0,1324.8,36.397802131447442
CT,SQ,121,12,35.5,14.5,30.0,38.0,937.04999999999995,30.611272433533369
CT,SK,94,13,40.100000000000001,19.25,38.0,41.0,614.09000000000003,24.78083937238608
CJ,CQ,96,12,50.600000000000001,23.0,54.5,75.0,919.04000000000019,30.315672514394269
CJ,CK,154,24,74.900000000000006,27.75,57.5,114.5,2509.6899999999996,50.096806285431008
CJ,DA,193,14,43.600000000000001,14.0,19.5,37.75,2879.4399999999996,53.660413714394707
CJ,D2,86,11,40.799999999999997,13.0,30.0,68.75,844.36000000000001,29.05787328763067
CJ,D3,73,11,34.5,11.75,22.5,62.25,660.45000000000005,25.699221778100597
CJ,D4,182,11,64.0,11.0,52.5,104.25,3181.8000000000002,56.407446316953582
CJ,D5,75,11,42.799999999999997,16.5,39.0,69.0,643.56000000000006,25.368484385157899
CJ,D6,74,11,31.300000000000001,11.0,25.5,39.0,500.61000000000001,22.374315631991966
CJ,D7,122,11,31.199999999999999,18.0,18.0,33.75,1005.3599999999999,31.707412382595965
CJ,D8,79,11,36.0,19.0,36.0,39.0,492.0,22.181073012818835
CJ,D9,80,11,49.200000000000003,24.75,53.0,75.25,724.75999999999999,26.921366978665848
CJ,DT,189,11,81.599999999999994,38.0,73.5,109.25,3714.4399999999996,60.946205788383573
CJ,DJ,191,39,91.299999999999997,47.0,77.5,95.0,2851.6100000000001,53.400468162741795
CJ,DQ,121,12,37.299999999999997,23.0,31.0,40.0,892.41000000000008,29.873232165267957
CJ,DK,97,13,54.600000000000001,39.5,56.0,72.0,641.04000000000008,25.318767742526493
CJ,HA,193,14,61.600000000000001,16.75,57.5,80.5,2699.8400000000011,51.959984603538913
CJ,H2,80,11,37.5,13.0,34.5,59.25,654.45000000000005,25.582220388386933
CJ,H3,71,14,38.200000000000003,14.0,26.5,67.75,661.16000000000008,25.713031715455106
CJ,H4,180,11,40.299999999999997,11.0,15.0,39.0,2517.6099999999992,50.175790975329917
CJ,H5,122,11,47.799999999999997,11.0,27.5,70.25,1810.5599999999999,42.550675670311044
CJ,H6,185,11,52.100000000000001,11.0,17.0,37.75,4504.4899999999998,67.115497465190558
CJ,H7,188,11,39.0,11.0,26.5,35.0,2584.1999999999998,50.835027294179746
CJ,H8,92,11,43.100000000000001,36.0,39.0,39.0,560.68999999999994,23.678893555231838
CJ,H9,188,11,61.5,11.0,53.0,79.75,3087.25,55.563027275338406
CJ,HT,122,11,51.700000000000003,25.25,38.0,68.25,1541.6100000000001,39.263341681522732
CJ,HJ,183,39,90.200000000000003,74.5,85.5,95.0,1225.3600000000001,35.005142479355804
CJ,HQ,74,12,33.0,14.75,23.0,39.75,491.0,22.158519806160339
CJ,HK,122,24,67.599999999999994,39.0,56.5,97.0,1370.4400000000001,37.019454344979209
CJ,SA,77,14,33.399999999999999,16.75,32.0,42.0,342.44,18.505134422640651
CJ,S2,69,11,24.0,11.5,13.0,30.0,319.19999999999999,17.866169147301836
CJ,S3,189,11,46.5,14.0,22.5,60.25,2775.4499999999998,52.682539802101417
CJ,S4,121,11,43.299999999999997,15.0,32.0,63.0,1147.01,33.867536078079254
CJ,S5,72,11,32.899999999999999,11.0,33.0,39.0,482.48999999999995,21.965655009582573
CJ,S6,116,11,61.100000000000001,35.25,68.0,73.0,902.68999999999994,30.044799882841623
CJ,S7,186,11,66.0,22.25,37.0,73.25,3894.5999999999999,62.406730406263073
CJ,S8,120,19,64.900000000000006,44.0,72.5,75.0,725.68999999999994,26.938633966851398
CJ,S9,121,11,49.299999999999997,24.25,38.0,66.75,1146.21,33.855723297546014
CJ,ST,95,11,52.799999999999997,38.25,54.5,75.5,767.3599999999999,27.701263509089255
CJ,SJ,193,39,94.5,70.0,80.0,95.0,2505.25,50.052472466402698
CJ,SQ,96,12,43.5,12.0,31.0,77.0,1044.25,32.314857264113051
CJ,SK,191,13,61.299999999999997,27.75,40.0,70.25,2767.0099999999993,52.602376372175421
CQ,CK,193,25,94.0,40.25,78.5,153.0,3598.4000000000001,59.986665184855873
CQ,DA,193,14,71.299999999999997,40.0,42.0,108.5,2877.21,53.639630871213122
CQ,D2,173,12,54.700000000000003,30.0,30.0,68.5,2210.8099999999999,47.019251376430908
CQ,D3,87,12,51.399999999999999,40.0,51.5,70.0,646.03999999999996,25.417316931572458
CQ,D4,174,12,39.799999999999997,13.0,16.0,38.0,2288.3599999999992,47.836805913438653
CQ,D5,96,12,39.799999999999997,21.0,36.5,40.0,655.56000000000006,25.603905952022242
CQ,D6,184,12,75.700000000000003,23.5,74.5,112.5,2806.8100000000004,52.979335594172944
CQ,D7,96,12,41.899999999999999,12.0,37.5,61.75,970.29000000000019,31.149478326289834
CQ,D8,36,12,19.199999999999999,12.0,16.0,20.0,82.559999999999988,9.086253353280437
CQ,D9,70,12,32.100000000000001,14.25,37.0,40.0,300.68999999999994,17.340415219942109
CQ,DT,190,12,73.599999999999994,40.0,77.0,78.0,2467.04,49.669306417545229
CQ,DJ,121,12,47.0,14.75,40.0,66.25,1296.2,36.002777670618691
CQ,DQ,194,12,89.700000000000003,40.0,59.0,159.75,4555.6099999999997,67.495259092768876
CQ,DK,190,13,64.0,28.75,41.0,79.5,2789.1999999999998,52.812877217587754
CQ,HA,98,14,45.399999999999999,26.0,41.0,63.0,748.84000000000003,27.364941074301623
CQ,H2,76,12,48.299999999999997,18.0,64.0,69.5,664.20999999999992,25.772271921582696
CQ,H3,183,12,43.899999999999999,15.0,31.0,37.75,2419.8899999999994,49.192377458301394
CQ,H4,82,12,40.799999999999997,16.0,36.0,67.75,759.15999999999997,27.552858290928729
CQ,H5,73,12,21.899999999999999,12.0,12.0,17.0,357.4899999999999,18.907405956397081
CQ,H6,79,12,42.299999999999997,12.0,37.0,74.0,810.81000000000006,28.474725635201477
CQ,H7,75,12,49.5,36.25,53.0,71.0,562.45000000000005,23.716028335284136
CQ,H8,188,12,52.399999999999999,14.0,36.0,67.0,2715.0399999999995,52.106045714484992
CQ,H9,72,12,41.5,14.25,40.0,68.0,618.25,24.864633518312711
CQ,HT,232,12,56.399999999999999,38.0,39.0,40.0,3691.0399999999986,60.753929914039297
CQ,HJ,96,12,49.299999999999997,27.25,40.0,75.5,818.00999999999999,28.600874112516212
CQ,HQ,208,12,69.799999999999997,40.0,74.5,77.75,2786.96,52.791666008945008
CQ,HK,193,13,58.700000000000003,16.0,48.0,78.25,2788.0099999999998,52.801609823943814
CQ,SA,96,14,49.0,29.5,42.0,69.0,846.60000000000002,29.096391528847697
CQ,S2,96,12,36.5,14.0,30.0,40.0,725.04999999999995,26.926752496355739
CQ,S3,183,12,56.5,19.0,40.0,71.0,2397.25,48.961719741038507
CQ,S4,186,12,44.899999999999999,16.0,32.0,32.0,2557.29,50.569654932577897
CQ,S5,73,12,25.399999999999999,12.0,17.0,33.0,329.84000000000003,18.161497735594388
CQ,S6,76,12,32.799999999999997,22.0,34.0,34.0,300.96000000000004,17.348198753761153
CQ,S7,96,12,58.5,36.25,69.5,75.0,618.64999999999998,24.872675770813238
CQ,S8,76,12,32.399999999999999,14.0,20.0,39.0,558.24000000000001,23.627103080995774
CQ,S9,193,12,63.899999999999999,12.0,29.0,76.25,4592.8899999999994,67.77086394609411
CQ,ST,189,12,60.899999999999999,26.0,40.0,77.0,2478.4899999999993,49.784435318681673
CQ,SJ,121,12,53.200000000000003,14.75,39.5,77.75,1653.7599999999998,40.666448086844269
CQ,SQ,208,40,118.3,71.5,96.0,185.75,3906.0099999999993,62.498079970507888
CQ,SK,193,13,51.799999999999997,16.0,32.5,66.25,2755.96,52.497238022585535
CK,DA,97,14,57.200000000000003,20.75,71.0,78.75,1019.5599999999998,31.930549635106498
CK,D2,183,13,62.899999999999999,15.0,30.0,74.75,4081.8900000000003,63.889670526619561
CK,D3,114,13,39.5,13.0,14.5,61.75,1404.8499999999999,37.481328685093331
CK,D4,88,13,47.700000000000003,14.0,55.0,72.0,888.00999999999988,29.799496640044104
CK,D5,116,13,44.5,13.0,29.5,70.25,1382.45,37.181312510453424
CK,D6,97,13,46.5,19.0,37.5,74.5,845.45000000000005,29.076622912573601
CK,D7,97,13,30.600000000000001,13.0,13.0,31.25,846.04000000000019,29.086766750534515
CK,D8,77,13,30.399999999999999,13.0,28.5,39.75,375.83999999999997,19.386593305684215
CK,D9,195,13,49.799999999999997,13.0,29.5,63.5,2887.5599999999999,53.736021438137747
CK,DT,191,13,64.099999999999994,26.75,56.0,78.0,2589.8899999999999,50.890961869471475
CK,DJ,122,13,65.700000000000003,27.75,41.0,121.0,2168.21,46.564041920778315
CK,DQ,122,13,53.899999999999999,25.0,40.5,78.5,1197.4899999999998,34.604768457540644
CK,DK,209,41,114.3,80.0,97.0,168.5,3318.6100000000006,57.607377999697235
CK,HA,195,14,60.100000000000001,27.0,42.0,75.75,2501.2900000000004,50.012898336329201
CK,H2,183,13,46.899999999999999,13.5,30.0,60.75,2500.6899999999996,50.006899523965686
CK,H3,114,13,43.100000000000001,13.75,23.5,75.5,1321.8900000000001,36.357805214286522
CK,H4,185,13,53.399999999999999,13.0,41.0,71.5,2516.0399999999995,50.160143540464468
CK,H5,89,13,50.100000000000001,21.75,54.5,73.5,793.68999999999994,28.172504326026822
CK,H6,178,13,46.0,14.5,19.0,62.75,2432.0,49.315312023751808
CK,H7,76,13,30.800000000000001,20.0,27.5,35.0,318.36000000000001,17.842645543752756
CK,H8,92,13,41.700000000000003,21.0,28.5,65.75,739.00999999999988,27.184738365487352
CK,H9,122,13,50.200000000000003,19.0,41.0,73.75,1137.5599999999999,33.727733395530748
CK,HT,192,13,61.299999999999997,38.0,38.0,78.0,2386.8099999999995,48.854989509772686
CK,HJ,121,13,40.100000000000001,15.75,31.5,41.0,1028.6900000000001,32.073197533142839
CK,HQ,189,13,76.599999999999994,19.75,58.5,97.0,4039.6400000000008,63.558162339702683
CK,HK,122,41,72.099999999999994,41.0,72.0,97.0,822.08999999999992,28.672111885942407
CK,SA,97,27,61.100000000000001,42.0,72.0,76.25,539.69000000000005,23.231228981696169
CK,S2,183,13,62.299999999999997,30.0,67.0,71.0,2173.8099999999995,46.624135380723139
CK,S3,195,13,77.700000000000003,19.75,72.0,90.75,4150.4099999999999,64.423675772187977
CK,S4,185,13,62.899999999999999,17.0,36.5,70.5,3820.4899999999993,61.810112441250254
CK,S5,117,13,37.299999999999997,13.0,25.5,41.0,1026.8099999999999,32.043876170026621
CK,S6,90,13,45.399999999999999,22.75,37.5,70.25,734.24000000000001,27.096863287103915
CK,S7,188,13,48.299999999999997,20.0,35.0,41.0,2489.4099999999994,49.89398761373959
CK,S8,189,13,57.5,36.0,38.5,70.0,2340.6500000000001,48.380264571413825
CK,S9,190,13,74.200000000000003,20.0,56.0,89.25,4040.7600000000007,63.566972556509256
CK,ST,121,13,47.600000000000001,23.0,39.5,62.0,1178.2400000000002,34.325500724679898
CK,SJ,121,13,43.700000000000003,24.0,31.5,41.0,1190.21,34.499420284984502
CK,SQ,190,13,72.0,29.0,75.5,92.5,2411.4000000000001,49.106007779089516
CK,SK,193,41,88.700000000000003,49.0,76.0,80.75,2769.0099999999998,52.621383486183632
DA,D2,154,14,56.0,14.0,36.0,72.0,2800.8000000000002,52.922584970879875
DA,D3,77,17,40.899999999999999,20.5,36.5,60.0,463.49000000000007,21.528817896020211
DA,D4,73,14,30.699999999999999,18.0,18.0,32.0,454.00999999999988,21.307510412997569
DA,D5,78,14,38.200000000000003,15.25,42.0,42.0,512.15999999999997,22.630952255705015
DA,D6,154,14,61.100000000000001,20.0,38.0,80.75,2686.4900000000002,51.831361162909857
DA,D7,195,21,74.0,21.0,62.5,91.0,3396.0,58.27520913733386
DA,D8,154,14,66.299999999999997,27.0,72.5,77.75,1861.8099999999999,43.148696388187673
DA,D9,154,14,47.200000000000003,16.25,30.0,64.5,1764.1599999999999,42.00190471871484
DA,DT,154,14,70.400000000000006,28.5,58.0,93.0,2391.04,48.8982617277956
DA,DJ,193,14,78.700000000000003,29.25,71.0,111.75,3334.4099999999999,57.744350373001858
DA,DQ,42,14,28.600000000000001,17.0,26.0,41.5,132.84,11.525623627379128
DA,DK,195,14,74.099999999999994,27.0,57.5,97.75,3478.8899999999994,58.982115933560735
DA,HA,210,42,113.90000000000001,77.75,90.5,162.5,3067.0899999999997,55.381314538389205
DA,H2,184,14,56.200000000000003,14.0,16.0,60.75,4258.1599999999999,65.254578383436055
DA,H3,87,14,44.0,23.25,42.0,57.75,584.39999999999998,24.17436658942691
DA,H4,182,14,51.200000000000003,18.5,37.0,60.0,2290.5600000000004,47.859795235667278
DA,H5,79,14,39.0,18.75,42.0,42.0,438.80000000000001,20.947553556441861
DA,H6,114,14,51.899999999999999,15.5,53.5,79.0,1214.6900000000001,34.85240307353282
DA,H7,122,14,45.399999999999999,14.0,31.5,65.25,1395.8399999999999,37.360942172273973
DA,H8,185,14,57.700000000000003,14.0,22.0,62.25,4324.6099999999997,65.761767007889929
DA,H9,93,14,35.299999999999997,14.0,23.0,40.75,740.41000000000008,27.210475923805525
DA,HT,80,14,37.0,16.5,31.0,42.0,550.60000000000002,23.464867355261141
DA,HJ,73,14,29.899999999999999,14.0,25.0,39.0,322.88999999999999,17.969140213154329
DA,HQ,194,14,46.600000000000001,14.0,26.0,41.5,2814.4400000000001,53.051295931390783
