hole1,hole2,max,min,mean,25%,50%,75%,var,stat
C2,S9,229,9,41.3673,9.0,30.0,67.0,1533.25899071,39.15685113374159
C2,ST,232,10,41.767800000000001,10.0,30.0,68.0,1508.3718831600002,38.837763622021285
C2,SJ,193,11,42.558399999999999,11.0,30.0,69.0,1559.7213894399997,39.493308160244055
C2,SQ,234,12,42.898899999999998,12.0,30.0,69.0,1522.3806787899998,39.017696994953454
C2,SK,195,13,43.094299999999997,13.0,30.0,69.0,1454.6692075100002,38.140125950368862
C3,C4,228,4,51.252899999999997,7.0,32.0,70.0,2596.63114159,50.957150053648014
C3,C5,227,5,53.751399999999997,8.0,33.0,72.0,2719.0437980400002,52.144451267992075
C3,C6,227,6,54.606699999999996,9.0,34.0,73.0,2641.52461511,51.395764563921027
C3,C7,229,7,52.566699999999997,10.0,35.0,72.0,2486.59955111,49.865815456182006
C3,C8,190,8,51.974200000000003,11.0,36.0,70.0,2480.0579343600002,49.800180063529893
C3,C9,231,9,53.488,12.0,37.0,72.0,2427.2964559999996,49.267600469273916
C3,CT,234,10,54.299100000000003,13.0,38.0,72.0,2494.9706391899995,49.949681071954799
C3,CJ,231,11,54.2179,14.0,39.0,72.0,2424.5562195900002,49.239782895439333
C3,CQ,194,12,54.882199999999997,15.0,40.0,73.0,2449.4041231599999,49.491455051958212
C3,CK,234,13,54.2928,16.0,41.0,72.0,2313.81886816,48.102171137693979
C3,DA,195,14,44.554699999999997,14.0,31.0,71.0,1461.5082079100002,38.22967705735951
C3,D2,227,3,36.854399999999998,3.0,30.0,62.0,1593.8426006399998,39.922958315235107
C3,D3,226,3,77.679599999999994,31.0,68.0,87.0,2667.3027438399995,51.645936372961614
C3,D4,226,4,38.933100000000003,4.0,31.0,63.0,1636.3470243900001,40.451786417783829
C3,D5,226,5,41.158499999999997,5.0,31.0,65.0,1717.4587777500001,41.442234227295231
C3,D6,228,6,41.825099999999999,6.0,31.0,65.0,1715.14530999,41.414312863912158
C3,D7,189,7,41.121600000000001,10.0,31.0,66.0,1574.44561344,39.679284437096392
C3,D8,232,8,41.4148,8.0,31.0,67.0,1584.7819409599997,39.809319775148126
C3,D9,231,9,41.9405,9.0,31.0,68.0,1575.66655975,39.694666641124471
C3,DT,192,10,43.0593,10.0,31.0,69.0,1591.4141835099999,39.892532929233759
C3,DJ,226,11,43.429000000000002,11.0,31.0,70.0,1503.210159,38.771254287164865
C3,DQ,234,12,43.798499999999997,12.0,31.0,70.0,1520.1358977500001,38.98892019215203
C3,DK,195,13,44.3215,13.0,31.0,70.0,1556.98313775,39.458625644464611
C3,HA,195,14,44.424500000000002,14.0,31.0,70.0,1419.38389975,37.674711674410993
C3,H2,185,3,36.926400000000001,3.0,30.0,62.0,1609.4917830400002,40.11847184327938
C3,H3,199,3,78.2654,31.0,68.0,87.0,2746.4867628399998,52.406934301101792
C3,H4,186,4,39.961399999999998,7.0,31.0,65.0,1641.4743100400001,40.515112119306792
C3,H5,226,5,41.436700000000002,5.0,31.0,65.0,1728.4267931100001,41.57435258798386
C3,H6,230,6,42.659799999999997,9.0,31.0,66.0,1754.2920639600002,41.884269886915781
C3,H7,189,7,41.424900000000001,7.0,31.0,66.0,1657.1423599899999,40.70801346160237
C3,H8,190,8,40.137,8.0,31.0,67.0,1501.5974309999999,38.750450719959375
C3,H9,231,9,42.523000000000003,9.0,31.0,68.0,1554.0124710000002,39.42096486642609
C3,HT,227,10,43.575099999999999,10.0,31.0,69.0,1588.2347599900004,39.852663148025634
C3,HJ,231,11,43.734000000000002,11.0,31.0,70.0,1582.1468440000001,39.776209522778814
C3,HQ,194,12,43.496600000000001,12.0,31.0,70.0,1502.61578844,38.763588436056843
C3,HK,234,13,44.204099999999997,13.0,31.0,71.0,1496.4504431900002,38.683981739086789
C3,SA,195,14,44.4313,14.0,31.0,71.0,1452.21068031,38.10788212837339
C3,S2,226,3,36.467399999999998,3.0,30.0,62.0,1594.72833724,39.934049847717674
C3,S3,227,3,77.565399999999997,31.0,68.0,87.0,2651.7123228400001,51.494779568806777
C3,S4,227,4,39.6267,4.0,31.0,65.0,1666.1875471100002,40.818960632407098
C3,S5,226,5,41.371899999999997,8.0,31.0,65.0,1691.3561903900002,41.126101084226306
C3,S6,226,6,41.334899999999998,6.0,31.0,65.0,1575.8065419899999,39.696429839344496
C3,S7,227,7,40.988700000000001,7.0,31.0,66.0,1602.64857231,40.033093464157872
C3,S8,229,8,41.112400000000001,8.0,31.0,67.0,1607.3339662399999,40.091569765226204
C3,S9,191,9,41.593800000000002,9.0,31.0,68.0,1528.36000156,39.094245120733561
C3,ST,227,10,42.992100000000001,10.0,31.0,69.0,1556.0716375900001,39.447073878679518
C3,SJ,233,11,43.357700000000001,11.0,31.0,70.0,1523.2913507100002,39.029365235806743
C3,SQ,194,12,43.994900000000001,12.0,31.0,71.0,1543.95987399,39.293254815426018
C3,SK,227,13,44.337200000000003,13.0,31.0,71.0,1488.0352961600001,38.575060546420403
C4,C5,228,5,53.752000000000002,9.0,33.0,73.0,2629.7294959999999,51.280888213836548
C4,C6,230,6,54.751399999999997,10.0,34.0,73.0,2570.0525980400002,50.695686187682675
C4,C7,228,7,54.684699999999999,11.0,35.0,74.0,2552.3952859100004,50.521235989532165
C4,C8,232,8,54.902200000000001,12.0,36.0,73.0,2563.0562351599997,50.626635629478677
C4,C9,232,9,53.046300000000002,13.0,37.0,72.0,2456.2545563099998,49.560614971063465
C4,CT,232,10,54.410899999999998,14.0,38.0,73.0,2434.9616611899996,49.345330692883188
C4,CJ,193,11,54.508000000000003,15.0,39.0,73.0,2406.7721359999996,49.058863990108861
C4,CQ,194,12,55.037100000000002,16.0,40.0,73.0,2366.1283235899996,48.642865084100457
C4,CK,233,13,55.334099999999999,17.0,41.0,73.0,2365.5750771899998,48.63717793200999
C4,DA,228,14,45.434100000000001,14.0,32.0,72.0,1469.9154571900003,38.339476485601629
C4,D2,186,4,38.444200000000002,6.0,30.0,63.0,1612.7940863600002,40.159607646987787
C4,D3,186,4,39.411099999999998,4.0,31.0,64.0,1653.09189679,40.65823282915774
C4,D4,228,4,78.889300000000006,32.0,69.0,88.0,2682.7624455099995,51.795390195556976
C4,D5,228,5,43.445300000000003,9.0,32.0,67.0,1769.0870079100002,42.060516020491242
C4,D6,228,6,44.0642,10.0,32.0,67.0,1784.6338783600002,42.24492725002613
C4,D7,227,7,43.921199999999999,11.0,32.0,67.0,1747.8287905599996,41.807042356043311
C4,D8,230,8,43.358800000000002,12.0,32.0,68.0,1661.5796625599999,40.762478611585927
C4,D9,233,9,42.719000000000001,9.0,32.0,69.0,1613.510839,40.168530456067224
C4,DT,234,10,44.191499999999998,10.0,32.0,70.0,1613.43142775,40.167541967987042
C4,DJ,233,11,43.909599999999998,11.0,32.0,71.0,1531.20202784,39.130576635669449
C4,DQ,233,12,44.714799999999997,12.0,32.0,71.0,1554.7168609600001,39.429898059213897
C4,DK,227,13,45.043700000000001,13.0,32.0,71.25,1526.73519031,39.073458898720496
C4,HA,195,14,45.2378,14.0,32.0,72.0,1462.34185116,38.240578593426122
C4,H2,186,4,37.718000000000004,4.0,30.0,63.0,1574.0676759999999,39.674521748850353
C4,H3,226,4,40.003300000000003,4.0,31.0,65.0,1673.0552891100003,40.902998534459556
C4,H4,228,4,78.568700000000007,32.0,69.0,88.0,2712.2602803100003,52.079365206480773
C4,H5,229,5,42.796500000000002,5.0,32.0,67.0,1813.0984877500002,42.580494216835959
C4,H6,188,6,44.546199999999999,10.0,32.0,68.0,1805.1730655599999,42.487328293974898
C4,H7,230,7,43.509300000000003,7.0,32.0,67.0,1742.2139135099999,41.739836050348828
C4,H8,226,8,44.048499999999997,8.0,32.0,68.0,1729.2081477500003,41.583748601466901
C4,H9,233,9,42.950499999999998,9.0,32.0,69.0,1571.3464497500001,39.640212534117424
C4,HT,234,10,44.318300000000001,10.0,32.0,70.0,1635.8049851100002,40.445086044042483
C4,HJ,234,11,44.159799999999997,11.0,32.0,71.0,1558.0296639600001,39.471884474395189
C4,HQ,228,12,44.953200000000002,12.0,32.0,72.0,1552.3370097599995,39.399708244605058
C4,HK,228,13,44.816899999999997,13.0,32.0,72.0,1504.8555743899999,38.792468011071428
C4,SA,195,14,44.640999999999998,14.0,32.0,71.0,1477.2317190000001,38.434772264188062
C4,S2,226,4,38.256599999999999,4.0,30.0,63.0,1645.6325564400001,40.566396887571862
C4,S3,186,4,39.744300000000003,7.0,31.0,64.0,1663.2111175099999,40.782485425854077
C4,S4,227,4,78.771100000000004,32.0,69.0,88.0,2694.0813047900001,51.904540309976738
C4,S5,228,5,43.0749,9.0,32.0,67.0,1769.4756899899996,42.065136276850446
C4,S6,188,6,44.103999999999999,10.0,32.0,68.0,1774.846984,42.128932860921125
C4,S7,230,7,43.787700000000001,11.0,32.0,67.0,1703.2070287099998,41.269928867275745
C4,S8,230,8,42.660499999999999,12.0,32.0,68.0,1596.7570397500001,39.95944243542445
C4,S9,232,9,43.415399999999998,9.0,32.0,69.0,1666.42364284,40.821852516023817
C4,ST,233,10,43.445799999999998,10.0,32.0,70.0,1566.1212623599999,39.574249991124276
C4,SJ,232,11,43.613,11.0,32.0,71.0,1500.787431,38.739997818791885
C4,SQ,226,12,44.078299999999999,12.0,32.0,71.0,1550.5359691099998,39.376845596238404
C4,SK,234,13,44.481900000000003,13.0,32.0,71.0,1516.7426723900001,38.945380629671604
C5,C6,229,6,56.785899999999998,11.0,34.0,75.0,2637.30626119,51.354710214253963
C5,C7,229,7,56.3033,12.0,35.0,75.0,2606.7085091099998,51.055935101709771
C5,C8,230,8,55.905999999999999,13.0,36.0,74.0,2561.9865640000003,50.616070214903097
C5,C9,229,9,56.217599999999997,14.0,37.0,75.0,2561.6336502399995,50.6125839119087
C5,CT,192,10,55.306399999999996,15.0,38.0,74.0,2447.5699190399996,49.472921068398612
C5,CJ,229,11,55.718000000000004,16.0,39.0,74.0,2430.881676,49.303972213200026
C5,CQ,233,12,57.275599999999997,17.0,40.0,75.0,2477.1180446399999,49.770654452598869
C5,CK,233,13,57.037100000000002,18.0,41.0,75.0,2379.1269235899999,48.776294689018762
C5,DA,229,14,46.539700000000003,14.0,33.0,73.0,1559.5614239099998,39.491282885087436
C5,D2,228,5,39.747,7.0,30.0,64.0,1648.7635909999999,40.604970028310575
C5,D3,228,5,40.892299999999999,8.0,31.0,65.0,1657.77630071,40.715799153522703
C5,D4,229,5,43.573500000000003,9.0,32.0,67.0,1803.53039775,42.467992626800715
C5,D5,229,5,81.0749,33.0,70.0,89.0,2775.4338899899999,52.682386904828071
C5,D6,188,6,46.282200000000003,11.0,34.0,69.0,1805.7055631599999,42.493594377976542
C5,D7,230,7,45.098300000000002,12.0,33.0,68.0,1752.2352371100005,41.859708994568997
C5,D8,228,8,45.6736,13.0,33.0,69.0,1752.0412630400001,41.857391976089481
C5,D9,229,9,44.236400000000003,9.0,33.0,70.0,1661.1063150400003,40.756672030969362
C5,DT,230,10,44.393500000000003,10.0,33.0,71.0,1622.3672577499997,40.278620355593112
C5,DJ,229,11,45.236699999999999,11.0,33.0,72.0,1579.8640731100004,39.747503985910868
C5,DQ,234,12,45.0289,12.0,33.0,72.0,1558.1286647900001,39.473138522164668
C5,DK,234,13,45.947099999999999,13.0,33.0,72.0,1609.3075015899997,40.116175061812655
C5,HA,234,14,46.366399999999999,14.0,33.0,72.0,1523.44935104,39.031389304507215
C5,H2,187,5,39.006799999999998,7.0,30.0,63.0,1590.9205537599998,39.886345455055164
C5,H3,229,5,41.713999999999999,5.0,31.0,65.0,1747.1852040000003,41.799344540315467
C5,H4,187,5,43.581499999999998,5.0,32.0,67.0,1828.0959577499998,42.756238816692004
C5,H5,229,5,81.5227,33.0,70.0,89.0,2749.2792847099995,52.43357020754928
C5,H6,228,6,45.922699999999999,11.0,33.0,69.0,1847.0859247100002,42.977737547595503
C5,H7,226,7,44.600700000000003,7.0,33.0,68.0,1758.1018595099999,41.929725249636441
C5,H8,231,8,45.308900000000001,8.0,33.0,69.0,1728.5846807900004,41.576251403776176
C5,H9,191,9,44.697200000000002,14.0,33.0,70.0,1638.16971216,40.47430928576793
C5,HT,229,10,44.826000000000001,15.0,33.0,71.0,1612.2719240000001,40.153106031787878
C5,HJ,234,11,45.551400000000001,16.0,33.0,72.0,1579.4447580399999,39.742228901258166
C5,HQ,233,12,44.780099999999997,12.0,33.0,71.0,1569.6461439899999,39.618760000661304
C5,HK,195,13,45.727600000000002,13.0,33.0,72.0,1577.68459824,39.720078024092551
C5,SA,195,14,46.282800000000002,14.0,33.0,72.0,1513.87982416,38.908608612490887
C5,S2,228,5,39.5473,5.0,30.0,64.0,1622.0087627099999,40.274169919565068
C5,S3,227,5,40.8782,5.0,31.0,65.0,1672.0185647600001,40.890323607914873
C5,S4,226,5,42.959299999999999,9.0,32.0,67.0,1794.7754435100005,42.364790138864144
C5,S5,228,5,80.1233,33.0,70.0,89.0,2708.6766971100001,52.044948814558367
C5,S6,188,6,46.267099999999999,11.0,34.0,70.0,1869.8449575899999,43.24170391635834
C5,S7,229,7,45.2316,12.0,33.0,68.0,1754.7545614399999,41.889790658822825
C5,S8,229,8,44.811,8.0,33.0,69.0,1728.8296789999999,41.579197671431807
C5,S9,230,9,44.679600000000001,9.0,33.0,70.0,1646.3203438400001,40.574873306518164
C5,ST,232,10,44.028599999999997,10.0,33.0,71.0,1544.5835820400002,39.301190593161429
C5,SJ,226,11,45.455399999999997,11.0,33.0,72.0,1636.7044108399998,40.456203613784623
C5,SQ,234,12,45.051099999999998,12.0,33.0,72.0,1526.8628887899999,39.075092946658486
C5,SK,228,13,46.147799999999997,13.0,33.0,72.0,1545.2833551600002,39.310092281245034
C6,C7,230,7,57.7821,13.0,35.0,76.0,2584.6918195900003,50.839864472577034
C6,C8,230,8,58.152000000000001,14.0,36.0,77.0,2558.6054959999997,50.582660032861057
C6,C9,230,9,57.546700000000001,15.0,37.0,76.0,2508.3774191099997,50.083704127290744
C6,CT,231,10,57.604100000000003,16.0,38.0,75.0,2538.6255631899999,50.38477511302397
C6,CJ,233,11,56.416800000000002,17.0,39.0,74.0,2426.0492777600007,49.254941658274255
C6,CQ,232,12,57.759,18.0,40.0,75.0,2426.064719,49.255098406154872
C6,CK,228,13,57.518300000000004,19.0,41.0,75.0,2390.57746511,48.8935319353184
C6,DA,226,14,46.9893,14.0,34.0,73.0,1498.2903855099999,38.70775614150218
C6,D2,188,6,40.198999999999998,6.0,30.0,64.0,1649.4289989999997,40.613162878554533
C6,D3,226,6,42.458100000000002,9.0,31.0,66.0,1700.8496443900001,41.241358420764954
C6,D4,226,6,44.518099999999997,10.0,32.0,67.0,1813.9270723899997,42.590222732336109
C6,D5,228,6,46.152900000000002,11.0,34.0,69.0,1850.1603215900004,43.013489995465378
C6,D6,229,6,81.709400000000002,34.0,71.0,90.0,2738.1683516399999,52.327510466675172
C6,D7,189,7,47.446800000000003,13.0,35.0,70.0,1854.5903697599999,43.064955239266183
C6,D8,229,8,46.434899999999999,14.0,34.0,70.0,1752.00876199,41.857003738800991
C6,D9,230,9,46.2789,9.0,34.0,71.0,1717.9607147900001,41.44828964854883
C6,DT,230,10,46.320099999999996,16.0,34.0,72.0,1655.95823599,40.693466748238592
C6,DJ,193,11,46.0182,11.0,34.0,73.0,1596.9398687599999,39.961730052138634
C6,DQ,233,12,46.281199999999998,12.0,34.0,73.0,1586.9533265599998,39.836582767099891
C6,DK,230,13,47.004800000000003,17.5,34.0,73.0,1573.8129769600002,39.671311762531879
C6,HA,230,14,46.968699999999998,14.0,34.0,73.0,1552.4547203099999,39.401202016055294
C6,H2,188,6,39.671199999999999,6.0,30.0,64.0,1570.9480905600001,39.635187530274159
C6,H3,229,6,43.018500000000003,9.0,31.0,66.0,1742.0531577499996,41.737910318438317
C6,H4,227,6,44.433700000000002,10.0,32.0,67.0,1796.7916043099999,42.38857870122564
C6,H5,229,6,45.986899999999999,11.0,33.0,70.0,1840.74512839,42.903905747495763
C6,H6,228,6,81.836299999999994,34.0,71.0,90.0,2766.5735023100005,52.598227178394524
C6,H7,230,7,47.015999999999998,13.0,34.0,69.0,1870.8803440000002,43.25367434103142
C6,H8,231,8,47.923400000000001,14.0,36.0,71.0,1851.4907324399996,43.028952258217949
C6,H9,233,9,46.5124,15.0,34.0,71.0,1746.7728462399996,41.794411662804869
C6,HT,229,10,46.642200000000003,16.0,34.0,72.0,1747.4777791600004,41.802844151564621
C6,HJ,229,11,45.594099999999997,11.0,34.0,72.0,1581.9691451900001,39.773975727729308
C6,HQ,194,12,45.451500000000003,12.0,34.0,73.0,1492.3312477499996,38.630703433279592
C6,HK,229,13,46.1066,13.0,34.0,72.0,1503.5742364399998,38.775949201018918
C6,SA,227,14,47.273699999999998,20.0,34.0,73.0,1526.9367883100003,39.076038544228105
C6,S2,188,6,39.845799999999997,6.0,30.0,64.0,1563.4206223599999,39.540114091388254
C6,S3,227,6,42.297899999999998,6.0,31.0,66.0,1745.5497555899999,41.779776873386957
C6,S4,188,6,44.555999999999997,10.0,32.0,68.0,1812.7672640000005,42.576604655608698
C6,S5,229,6,46.450200000000002,11.0,34.0,70.0,1900.2369199600005,43.591707009017213
C6,S6,230,6,82.191400000000002,34.0,71.0,90.0,2797.4027660400002,52.890478973440956
C6,S7,228,7,47.613500000000002,13.0,35.0,71.0,1890.9183177500001,43.484690613479131
C6,S8,231,8,47.261400000000002,14.0,34.0,70.0,1799.2524700399999,42.417596231281188
C6,S9,191,9,46.143999999999998,13.5,34.0,71.0,1681.4196639999998,41.005117534278568
C6,ST,231,10,46.693100000000001,10.0,34.0,72.0,1721.25411239,41.487999619046469
C6,SJ,193,11,44.616700000000002,11.0,34.0,72.0,1502.41918111,38.761052373613389
C6,SQ,230,12,45.796999999999997,12.0,34.0,72.0,1580.050191,39.749845169509783
C6,SK,233,13,46.597900000000003,13.0,34.0,73.0,1539.4620155900002,39.235978585859179
C7,C8,232,8,60.264200000000002,15.0,36.0,91.0,2634.3123983600003,51.325553074078023
C7,C9,231,9,58.350999999999999,16.0,37.0,77.0,2600.6537990000002,50.996605759599333
C7,CT,232,10,58.516399999999997,17.0,38.0,77.0,2537.0257310399993,50.368896464385628
C7,CJ,231,11,57.293700000000001,18.0,39.0,76.0,2427.5638403099997,49.270313986314314
C7,CQ,234,12,57.6539,19.0,40.0,76.0,2386.9215147899999,48.856130779974791
C7,CK,228,13,57.015599999999999,20.0,41.0,76.0,2370.3671566399998,48.686416551641997
C7,DA,195,14,47.086100000000002,14.0,35.0,74.0,1542.6150867900003,39.276138898700317
C7,D2,227,7,39.859299999999998,7.0,30.0,65.0,1547.9739035100001,39.344299504629639
C7,D3,228,7,42.128399999999999,7.0,31.0,66.0,1716.8603134399996,41.435013134304661
C7,D4,231,7,44.051099999999998,11.0,32.0,67.0,1751.5456887900002,41.851471763726543
